date,wz,wi,wk,qu,qd
2017-09-17,58.56,55.74,60.67,23.65,187.00
2017-09-18,60.01,58.21,62.33,47.76,198.00
2017-09-19,56.73,55.87,58.65,54.32,197.00
2017-09-20,56.64,54.82,58.82,100.55,215.00
2017-09-21,57.10,54.27,60.34,78.16,180.00
2017-09-22,58.24,55.76,61.02,58.07,171.00
2017-09-23,57.90,54.64,61.27,47.89,182.00
2017-09-24,58.20,55.07,60.89,48.27,197.00
2017-09-25,60.03,57.23,62.29,44.78,192.00
2017-09-26,61.95,59.17,64.73,49.31,193.00
2017-09-27,61.58,58.19,64.45,43.80,189.00
2017-09-28,61.59,58.14,64.56,39.76,190.00
2017-09-29,61.09,58.23,62.82,37.72,193.00
2017-09-30,59.70,57.21,61.67,56.32,199.00
2017-10-01,58.41,55.86,61.00,27.02,206.00
2017-10-02,59.29,56.55,62.36,56.01,236.00
2017-10-03,57.33,54.31,59.72,59.64,224.00
2017-10-04,56.27,53.29,58.75,51.65,215.00
2017-10-05,55.70,52.69,58.41,51.62,219.00
2017-10-06,56.62,53.47,59.26,48.06,222.00
2017-10-07,57.25,56.10,58.92,50.10,220.00
2017-10-08,56.30,53.72,58.92,50.09,221.00
2017-10-09,54.91,51.86,56.98,67.73,221.00
2017-10-10,54.58,53.13,55.57,59.26,209.00
2017-10-11,54.14,52.11,55.91,51.75,203.00
2017-10-12,51.87,50.76,53.25,65.81,210.00
2017-10-13,51.67,49.83,53.51,64.90,198.00
2017-10-14,51.25,48.57,53.78,73.43,203.00
2017-10-15,51.48,48.90,53.81,70.94,199.00
2017-10-16,51.78,48.97,54.49,65.45,193.00
2017-10-17,52.54,50.38,54.18,63.45,190.00
2017-10-18,54.44,53.34,55.96,65.46,191.00
2017-10-19,53.72,52.20,54.70,75.03,192.00
2017-10-20,53.60,51.81,55.02,87.00,208.00
2017-10-21,50.79,50.01,51.75,112.11,220.00
2017-10-22,54.38,51.78,56.67,100.44,229.00
2017-10-23,53.73,51.90,55.41,146.52,265.00
2017-10-24,52.41,50.47,53.95,152.03,269.00
2017-10-25,52.12,49.33,54.42,143.06,257.00
2017-10-26,55.07,53.90,56.81,132.05,247.00
2017-10-27,52.25,50.28,53.92,123.09,233.00
2017-10-28,51.22,49.22,52.98,111.04,227.00
2017-10-29,51.07,49.19,52.78,113.60,222.00
2017-10-30,50.35,48.94,51.65,106.09,216.00
2017-10-31,47.59,45.22,49.10,103.60,213.00
2017-11-01,49.37,48.54,50.25,100.08,211.00
2017-11-02,49.76,48.66,50.86,97.61,205.00
2017-11-03,49.73,48.55,50.51,106.15,209.00
2017-11-04,47.65,47.02,48.49,110.12,216.00
2017-11-05,47.23,46.33,48.52,111.64,216.00
2017-11-06,46.48,45.03,47.83,117.65,221.00
2017-11-07,43.40,42.10,44.97,129.70,226.00
2017-11-08,43.91,43.00,44.82,126.17,226.00
2017-11-09,45.28,44.55,46.36,134.71,230.00
2017-11-10,45.60,44.72,46.77,149.75,240.00
2017-11-11,47.63,46.59,48.76,160.24,252.00
2017-11-12,47.67,47.01,48.48,187.78,275.00
2017-11-13,46.67,45.82,47.19,205.82,288.00
2017-11-14,45.39,44.06,46.59,218.80,303.00
2017-11-15,46.22,44.59,47.68,221.78,309.00
2017-11-16,46.82,45.71,47.61,244.86,322.00
2017-11-17,45.16,44.30,46.44,243.32,326.00
2017-11-18,43.59,42.50,44.41,240.31,324.00
2017-11-19,42.83,41.51,43.95,234.32,316.00
2017-11-20,46.40,43.99,48.33,243.00,303.00
2017-11-21,46.37,46.04,47.20,308.40,320.00
2017-11-22,47.64,46.25,50.03,503.34,462.00
2017-11-23,50.89,49.54,52.35,952.68,871.00
2017-11-24,48.17,46.23,50.72,1229.91,1120.00
2017-11-25,44.33,43.42,46.13,1140.83,1040.00
2017-11-26,45.43,44.67,47.09,861.24,772.00
2017-11-27,46.27,45.29,47.11,846.56,718.00
2017-11-28,43.74,42.88,45.21,835.03,711.00
2017-11-29,43.55,42.47,44.16,781.89,674.00
2017-11-30,42.29,41.45,43.91,697.33,597.00
2017-12-01,43.58,42.44,44.65,608.73,520.00
2017-12-02,42.98,42.14,44.01,526.10,454.00
2017-12-03,43.69,43.28,44.04,503.63,427.00
2017-12-04,42.02,40.97,43.27,511.17,430.00
2017-12-05,39.44,38.51,40.93,479.64,402.00
2017-12-06,37.48,36.55,38.79,451.61,378.00
2017-12-07,38.21,37.28,38.73,422.56,355.00
2017-12-08,38.21,38.00,38.51,398.51,337.00
2017-12-09,37.94,37.69,38.12,378.48,321.00
2017-12-10,37.58,37.32,38.10,353.90,305.00
2017-12-11,37.23,37.02,37.38,330.35,288.00
2017-12-12,36.88,36.59,37.12,306.32,268.00
2017-12-13,36.75,36.52,36.93,286.78,253.00
2017-12-14,36.96,36.60,37.30,271.24,242.00
2017-12-15,36.91,36.71,37.11,267.23,240.00
2017-12-16,37.45,36.47,38.94,268.24,239.00
2017-12-17,38.49,37.49,39.64,254.70,230.00
2017-12-18,41.60,39.67,42.93,248.21,223.00
2017-12-19,43.77,42.94,44.75,256.76,225.00
2017-12-20,41.61,39.79,43.41,366.58,296.00
2017-12-21,37.45,36.41,39.70,436.70,352.00
2017-12-22,38.14,37.61,38.66,430.22,343.00
2017-12-23,36.10,32.94,37.81,421.65,343.00
2017-12-24,32.12,32.02,32.83,392.59,321.00
2017-12-25,32.11,32.07,32.23,385.60,313.00
2017-12-26,32.54,32.08,33.48,389.04,324.00
2017-12-27,34.31,33.50,35.05,344.53,281.00
2017-12-28,35.01,34.24,36.15,350.57,282.00
2017-12-29,38.05,36.19,39.99,1749.21,1300.00
2017-12-30,40.98,40.00,41.69,4011.21,3320.00
2017-12-31,39.34,38.69,40.83,2784.00,2360.00
2018-01-01,38.77,38.40,39.16,1841.83,1560.00
2018-01-02,38.02,37.80,38.39,1348.73,1140.00
2018-01-03,37.71,37.40,37.93,1068.84,907.00
2018-01-04,37.77,37.36,38.07,888.10,755.00
2018-01-05,38.29,37.66,38.90,778.50,658.00
2018-01-06,39.54,38.31,41.09,752.55,626.00
2018-01-07,40.97,40.13,41.73,788.13,652.00
2018-01-08,40.91,40.56,41.60,837.18,695.00
2018-01-09,41.12,40.61,41.82,1036.98,797.00
2018-01-10,41.53,40.97,41.93,2147.20,1700.00
2018-01-11,42.43,41.90,43.01,2097.37,1690.00
2018-01-12,43.50,42.81,44.35,2856.10,2360.00
2018-01-13,43.46,42.51,44.44,3008.88,2600.00
2018-01-14,42.49,42.18,43.56,2265.19,1940.00
2018-01-15,42.20,42.04,42.40,1816.70,1550.00
2018-01-16,42.67,41.89,43.68,1607.04,1360.00
2018-01-17,42.51,41.31,44.12,1553.85,1330.00
2018-01-18,43.97,43.45,44.25,1564.69,1300.00
2018-01-19,42.20,41.55,43.41,2072.92,1720.00
2018-01-20,41.44,40.52,42.27,1900.65,1580.00
2018-01-21,40.65,39.58,41.58,1620.82,1340.00
2018-01-22,41.49,40.65,42.16,1419.06,1170.00
2018-01-23,40.80,39.83,42.21,1244.44,1010.00
2018-01-24,42.88,42.23,43.40,1561.07,1250.00
2018-01-25,41.66,40.70,43.17,1781.15,1460.00
2018-01-26,40.99,40.02,42.01,1507.71,1240.00
2018-01-27,42.37,41.58,43.27,1267.88,1040.00
2018-01-28,43.90,42.98,45.27,1229.69,965.00
2018-01-29,44.78,44.07,45.61,1495.35,1150.00
2018-01-30,44.51,43.35,45.61,1804.60,1430.00
2018-01-31,42.34,41.58,43.29,1806.11,1490.00
2018-02-01,42.14,41.29,43.19,1543.68,1280.00
2018-02-02,44.42,43.20,45.59,1968.20,1520.00
2018-02-03,44.59,44.03,45.19,4120.29,3480.00
2018-02-04,45.62,45.16,46.17,5108.09,4190.00
2018-02-05,44.68,43.91,45.29,6919.27,6040.00
2018-02-06,44.48,43.60,45.40,4376.01,3770.00
2018-02-07,44.70,43.37,46.03,3076.19,2630.00
2018-02-08,45.71,44.63,46.75,2431.40,2080.00
2018-02-09,45.22,44.32,46.21,2081.91,1790.00
2018-02-10,42.84,41.71,44.25,1789.48,1550.00
2018-02-11,40.03,39.11,41.62,1518.14,1320.00
2018-02-12,39.18,38.09,40.14,1304.86,1140.00
2018-02-13,37.52,35.51,39.17,1094.65,955.00
2018-02-14,39.50,38.32,40.67,1016.16,876.00
2018-02-15,40.35,38.75,41.73,942.52,819.00
2018-02-16,41.86,40.62,43.28,837.49,718.00
2018-02-17,42.38,41.50,43.42,813.10,680.00
2018-02-18,41.46,39.89,42.63,1126.88,899.00
2018-02-19,37.34,35.42,39.80,1118.68,916.00
2018-02-20,35.32,33.12,36.99,942.92,771.00
2018-02-21,36.41,34.75,37.40,889.82,730.00
2018-02-22,36.43,35.54,37.40,808.18,666.00
2018-02-23,34.84,32.72,36.71,723.53,599.00
2018-02-24,38.34,36.74,40.28,684.92,574.00
2018-02-25,38.22,37.10,39.00,674.42,563.00
2018-02-26,38.68,36.91,40.15,663.39,556.00
2018-02-27,38.02,36.51,39.10,612.31,514.00
2018-02-28,40.27,38.32,42.30,580.28,486.00
2018-03-01,41.77,40.64,42.37,620.47,503.00
2018-03-02,41.49,39.68,43.37,721.94,608.00
2018-03-03,41.01,38.68,42.41,787.10,654.00
2018-03-04,41.15,38.76,42.83,752.11,618.00
2018-03-05,41.97,40.33,43.45,705.57,576.00
2018-03-06,42.00,39.43,43.77,661.50,541.00
2018-03-07,41.98,39.71,43.44,659.54,534.00
2018-03-08,43.45,41.79,45.08,778.25,627.00
2018-03-09,45.74,43.90,47.45,1220.24,1010.00
2018-03-10,43.56,40.85,45.74,1681.41,1390.00
2018-03-11,44.28,42.32,46.07,1624.18,1360.00
2018-03-12,44.84,42.01,47.65,1667.88,1380.00
2018-03-13,45.97,45.00,47.48,1982.33,1640.00
2018-03-14,45.64,44.46,46.22,3625.42,2970.00
2018-03-15,44.19,42.42,45.84,4124.91,3470.00
2018-03-16,43.12,41.47,45.05,3162.40,2630.00
2018-03-17,43.37,42.36,44.49,2578.96,2100.00
2018-03-18,43.64,41.53,45.75,2370.55,1880.00
2018-03-19,44.43,41.92,46.72,2106.36,1700.00
2018-03-20,44.60,41.61,47.24,1854.69,1650.00
2018-03-21,45.31,43.72,46.58,1693.02,1630.00
2018-03-22,45.55,44.33,46.09,1742.69,1720.00
2018-03-23,43.35,41.87,44.29,2393.01,2210.00
2018-03-24,44.17,42.07,46.59,2274.86,2050.00
2018-03-25,43.49,41.70,45.31,1975.03,1790.00
2018-03-26,43.43,41.21,45.59,1685.20,1540.00
2018-03-27,45.09,43.38,46.98,1481.25,1330.00
2018-03-28,46.21,44.23,48.07,1385.95,1210.00
2018-03-29,47.11,43.85,50.54,1354.36,1190.00
2018-03-30,48.93,46.27,51.15,1354.03,1230.00
2018-03-31,48.15,45.86,49.88,1407.14,1330.00
2018-04-01,45.43,44.19,48.20,1415.04,1350.00
2018-04-02,43.80,41.56,46.33,1362.61,1410.00
2018-04-03,43.51,41.36,45.69,1197.50,1440.00
2018-04-04,45.96,44.31,47.82,1133.38,1450.00
2018-04-05,46.86,45.67,48.06,1147.07,1380.00
2018-04-06,49.29,46.27,52.92,1396.57,1570.00
2018-04-07,48.87,47.83,51.63,2154.88,2230.00
2018-04-08,46.27,45.40,47.81,3536.62,3340.00
2018-04-09,46.27,43.59,49.37,3794.85,3510.00
2018-04-10,47.62,46.12,49.01,3288.39,3060.00
2018-04-11,47.97,46.56,49.27,2850.66,2650.00
2018-04-12,47.28,45.27,49.10,2899.82,2740.00
2018-04-13,45.28,43.70,46.82,2698.48,2520.00
2018-04-14,47.42,45.19,50.25,2572.93,2400.00
2018-04-15,48.54,47.11,49.70,2643.95,2590.00
2018-04-16,47.34,46.05,48.59,2832.10,2820.00
2018-04-17,46.17,43.65,48.98,2702.10,2750.00
2018-04-18,46.33,44.02,48.65,2383.70,2360.00
2018-04-19,48.82,46.01,52.31,2018.15,2000.00
2018-04-20,50.05,46.59,53.26,1746.05,1740.00
2018-04-21,51.71,49.57,53.76,1527.65,1510.00
2018-04-22,49.92,46.71,52.76,1388.40,1400.00
2018-04-23,49.95,46.10,53.76,1250.00,1250.00
2018-04-24,51.74,47.44,56.09,1111.60,1100.00
2018-04-25,53.83,50.35,57.00,1060.00,1060.00
2018-04-26,54.46,50.08,58.70,1034.45,1040.00
2018-04-27,56.07,52.73,58.96,1081.85,1040.00
2018-04-28,54.76,52.69,56.93,1306.05,1240.00
2018-04-29,52.01,48.98,55.11,1278.15,1260.00
2018-04-30,52.45,49.54,55.47,1073.95,1080.00
2018-05-01,52.32,49.45,55.10,943.15,925.00
2018-05-02,54.14,49.67,58.22,827.10,815.00
2018-05-03,56.55,52.05,60.51,749.05,743.00
2018-05-04,58.32,55.10,60.61,712.00,712.00
2018-05-05,57.29,54.78,59.32,709.95,716.00
2018-05-06,55.65,54.56,58.19,718.00,718.00
2018-05-07,58.10,53.80,62.89,676.90,689.00
2018-05-08,60.21,56.64,62.62,678.20,654.00
2018-05-09,59.01,56.23,62.14,776.50,837.00
2018-05-10,55.36,53.01,57.65,781.90,794.00
2018-05-11,54.16,51.41,56.53,702.15,684.00
2018-05-12,57.30,52.85,61.64,640.10,628.00
2018-05-13,60.60,55.99,64.65,575.00,575.00
2018-05-14,62.89,58.30,66.79,530.05,524.00
2018-05-15,65.07,60.75,68.73,490.10,478.00
2018-05-16,63.80,61.54,67.64,492.75,463.00
2018-05-17,62.60,60.00,65.88,490.45,496.00
2018-05-18,60.90,57.57,63.51,444.85,463.00
2018-05-19,61.88,58.68,64.74,415.95,422.00
2018-05-20,62.95,60.68,65.28,408.10,396.00
2018-05-21,63.76,60.66,67.79,411.05,405.00
2018-05-22,66.47,62.20,70.69,364.90,377.00
2018-05-23,68.81,65.27,72.36,334.60,383.00
2018-05-24,69.10,65.14,72.68,301.95,368.00
2018-05-25,67.35,63.99,70.34,286.31,370.00
2018-05-26,63.36,59.62,67.62,261.06,375.00
2018-05-27,62.40,57.51,66.88,253.97,379.00
2018-05-28,64.19,59.52,68.27,221.67,382.00
2018-05-29,61.66,57.79,64.72,204.43,394.00
2018-05-30,59.64,54.62,64.53,188.95,377.00
2018-05-31,57.09,55.30,61.61,203.50,385.00
2018-06-01,57.40,52.00,63.52,192.51,373.00
2018-06-02,60.86,55.35,66.03,165.37,363.00
2018-06-03,62.37,58.11,65.65,158.28,366.00
2018-06-04,60.68,56.67,64.58,136.01,377.00
2018-06-05,59.45,54.33,64.01,131.38,388.00
2018-06-06,59.42,54.52,63.58,118.75,391.00
2018-06-07,60.38,55.89,64.87,109.67,391.00
2018-06-08,60.09,54.91,65.45,110.29,378.00
2018-06-09,56.66,54.01,61.43,122.48,367.00
2018-06-10,54.97,50.45,58.94,132.50,375.00
2018-06-11,58.37,53.35,63.95,131.60,362.00
2018-06-12,59.06,53.27,63.79,112.93,363.00
2018-06-13,59.70,54.60,64.46,84.63,371.00
2018-06-14,58.68,53.52,63.26,85.07,379.00
2018-06-15,59.05,53.21,64.60,83.59,375.00
2018-06-16,59.43,54.99,63.18,86.16,369.00
2018-06-17,58.60,54.86,61.24,91.19,371.00
2018-06-18,57.18,55.47,59.31,114.83,377.00
2018-06-19,59.85,54.39,66.54,109.90,364.00
2018-06-20,63.49,57.72,69.21,93.42,345.00
2018-06-21,63.70,59.20,67.76,144.22,359.00
2018-06-22,63.07,58.33,67.47,113.00,355.00
2018-06-23,63.12,57.76,68.54,93.55,329.00
2018-06-24,63.35,57.14,69.14,72.75,345.00
2018-06-25,62.86,58.53,66.64,58.57,352.00
2018-06-26,59.98,54.20,65.64,60.56,356.00
2018-06-27,60.11,53.89,66.16,56.05,353.00
2018-06-28,60.00,54.73,64.89,55.07,349.00
2018-06-29,60.36,54.95,65.75,47.95,357.00
2018-06-30,61.37,55.75,66.42,60.58,353.00
2018-07-01,61.69,57.02,66.30,38.00,340.00
2018-07-02,58.93,53.65,63.62,44.52,344.00
2018-07-03,59.32,53.08,65.69,55.38,312.00
2018-07-04,60.16,55.09,64.40,84.07,317.00
2018-07-05,62.55,56.70,68.65,100.42,292.00
2018-07-06,65.86,60.72,70.67,100.18,260.00
2018-07-07,66.81,61.67,71.95,62.97,188.00
2018-07-08,67.06,61.87,72.01,50.44,179.00
2018-07-09,68.24,63.82,73.38,49.87,186.00
2018-07-10,66.86,61.73,72.12,46.84,187.00
2018-07-11,67.52,62.58,72.35,45.31,189.00
2018-07-12,68.40,63.09,73.60,51.25,202.00
2018-07-13,69.09,63.90,74.17,49.76,200.00
2018-07-14,69.10,64.38,73.91,35.62,202.00
2018-07-15,66.77,61.85,70.26,43.06,217.00
2018-07-16,64.11,60.36,67.48,51.00,232.00
2018-07-17,65.45,59.70,71.64,34.88,231.00
2018-07-18,66.33,60.92,71.10,30.75,242.00
2018-07-19,65.32,60.16,69.85,27.17,249.00
2018-07-20,62.95,57.11,68.09,28.68,249.00
2018-07-21,62.65,56.60,67.63,29.19,248.00
2018-07-22,62.91,56.55,68.49,36.30,242.00
2018-07-23,64.38,58.25,69.58,28.84,230.00
2018-07-24,65.78,59.97,70.75,16.32,219.00
2018-07-25,65.83,59.82,70.96,22.37,220.00
2018-07-26,65.93,59.99,71.02,24.37,221.00
2018-07-27,66.32,60.52,71.21,27.45,215.00
2018-07-28,67.14,61.70,72.06,38.02,217.00
2018-07-29,67.53,62.30,72.22,37.06,211.00
2018-07-30,66.57,62.01,69.71,29.95,218.00
2018-07-31,65.67,61.33,69.03,31.45,219.00
2018-08-01,65.49,60.43,70.17,41.81,246.00
2018-08-02,65.21,60.62,69.55,42.35,242.00
2018-08-03,63.83,58.94,68.59,42.39,237.00
2018-08-04,63.93,58.70,68.79,39.90,234.00
2018-08-05,64.39,58.70,69.37,35.50,217.00
2018-08-06,65.42,60.58,69.49,20.06,194.00
2018-08-07,65.56,60.51,69.83,8.48,192.00
2018-08-08,66.26,61.36,70.47,26.61,195.00
2018-08-09,67.76,62.88,72.20,20.73,174.00
2018-08-10,68.55,64.69,71.58,15.80,161.00
2018-08-11,67.90,64.85,71.20,10.33,152.00
2018-08-12,66.19,62.01,70.56,13.75,165.00
2018-08-13,64.58,60.56,67.57,20.23,174.00
2018-08-14,64.41,60.13,68.19,17.29,164.00
2018-08-15,64.67,60.58,67.72,15.30,161.00
2018-08-16,66.59,63.48,69.97,17.35,156.00
2018-08-17,67.70,65.12,70.90,15.42,146.00
2018-08-18,65.95,61.31,70.41,8.42,139.00
2018-08-19,66.06,62.52,68.97,8.45,135.00
2018-08-20,65.48,63.80,66.85,5.96,132.00
2018-08-21,64.83,60.94,69.15,6.93,136.00
2018-08-22,65.90,61.88,69.93,2.30,148.00
2018-08-23,65.26,62.59,67.73,2.77,151.00
2018-08-24,62.93,59.30,66.48,3.78,151.00
2018-08-25,61.21,58.16,63.30,9.92,140.00
2018-08-26,61.36,59.72,63.35,5.90,139.00
2018-08-27,62.56,59.15,66.80,17.46,143.00
2018-08-28,62.93,57.95,67.75,31.99,154.00
2018-08-29,64.43,60.27,68.59,27.55,142.00
2018-08-30,64.68,62.31,67.69,19.69,118.00
2018-08-31,63.96,60.66,67.83,14.59,125.00
2018-09-01,63.72,59.78,67.80,15.56,129.00
2018-09-02,63.68,59.36,68.13,17.15,120.00
2018-09-03,64.33,60.21,68.66,12.62,119.00
2018-09-04,64.10,60.70,67.65,-7.11,127.00
2018-09-05,62.44,58.26,65.64,23.98,208.00
2018-09-06,62.34,58.09,65.59,32.46,219.00
2018-09-07,63.86,59.20,68.37,38.08,210.00
2018-09-08,64.57,60.95,67.92,35.16,197.00
2018-09-09,63.97,59.91,68.05,28.15,192.00
2018-09-10,63.46,60.33,66.26,14.98,199.00
2018-09-11,61.20,59.03,63.35,33.57,207.00
2018-09-12,60.86,57.11,65.05,41.13,207.00
2018-09-13,61.84,58.74,65.16,38.14,203.00
2018-09-14,61.05,56.76,64.66,46.25,198.00
2018-09-15,60.97,57.23,63.35,42.80,188.00
2018-09-16,61.84,58.31,65.12,44.31,188.00
2018-09-17,61.72,58.33,64.79,37.27,186.00
2018-09-18,61.60,57.58,65.32,44.30,189.00
2018-09-19,60.95,56.83,64.55,41.86,180.00
2018-09-20,61.60,58.46,64.72,39.27,188.00
2018-09-21,61.41,57.42,64.53,59.87,196.00
2018-09-22,62.48,61.13,63.51,50.85,130.00
2018-09-23,59.78,56.90,62.68,39.83,121.00
2018-09-24,58.64,54.87,62.50,34.26,124.00
2018-09-25,58.87,55.25,62.80,41.22,136.00
2018-09-26,59.49,55.81,63.32,40.20,137.00
2018-09-27,60.19,56.75,63.92,42.22,136.00
2018-09-28,60.82,57.68,64.20,41.73,135.00
2018-09-29,60.14,57.75,62.41,42.23,135.00
2018-09-30,58.69,57.33,60.57,42.22,137.00
2018-10-01,56.82,53.97,58.84,33.54,150.00
2018-10-02,59.67,58.63,61.26,47.96,174.00
2018-10-03,56.81,53.72,59.35,46.94,175.00
2018-10-04,56.26,54.15,58.56,50.47,175.00
2018-10-05,54.57,53.16,56.13,49.96,176.00
2018-10-06,55.21,54.53,56.26,87.61,195.00
2018-10-07,55.19,52.46,57.94,63.47,188.00
2018-10-08,56.37,54.38,57.87,68.00,189.00
2018-10-09,56.79,55.55,57.74,107.11,215.00
2018-10-10,56.15,54.94,58.28,140.95,268.00
2018-10-11,54.36,51.58,56.81,104.44,233.00
2018-10-12,54.44,51.28,57.56,89.97,215.00
2018-10-13,55.04,52.77,57.43,81.97,206.00
2018-10-14,52.55,49.72,54.85,80.50,201.00
2018-10-15,51.69,48.62,54.50,75.99,198.00
2018-10-16,52.03,49.24,54.73,78.00,199.00
2018-10-17,52.00,49.13,54.60,75.97,201.00
2018-10-18,52.24,49.38,54.71,72.44,201.00
2018-10-19,52.78,50.05,55.29,75.95,203.00
2018-10-20,52.62,49.96,54.89,74.96,201.00
2018-10-21,52.68,50.29,54.88,75.46,201.00
2018-10-22,52.22,49.69,54.37,73.45,200.00
2018-10-23,53.01,50.68,55.02,73.96,200.00
2018-10-24,54.23,53.04,55.31,74.97,200.00
2018-10-25,53.69,52.15,54.51,74.97,199.00
2018-10-26,54.54,53.48,55.53,77.50,198.00
2018-10-27,56.55,54.81,58.79,80.50,202.00
2018-10-28,56.15,54.33,57.03,94.55,210.00
2018-10-29,53.19,52.10,54.43,98.04,214.00
2018-10-30,51.33,49.48,53.00,98.02,216.00
2018-10-31,52.10,51.32,53.46,103.57,216.00
2018-11-01,55.10,53.50,56.64,104.56,218.00
2018-11-02,54.44,52.89,56.18,118.08,229.00
2018-11-03,52.71,51.31,53.88,124.07,236.00
2018-11-04,53.47,51.36,55.37,123.05,238.00
2018-11-05,50.87,49.19,52.94,135.12,241.00
2018-11-06,49.79,48.53,50.93,133.61,241.00
2018-11-07,47.82,46.36,49.29,138.64,243.00
2018-11-08,45.48,43.80,47.02,138.11,246.00
2018-11-09,43.91,42.17,44.82,136.08,247.00
2018-11-10,44.31,43.04,45.93,134.60,243.00
2018-11-11,42.58,40.92,43.92,127.07,239.00
2018-11-12,42.49,42.24,42.94,124.08,235.00
2018-11-13,41.95,41.60,42.24,123.11,231.00
2018-11-14,42.65,41.09,44.00,112.05,227.00
2018-11-15,44.51,42.82,46.33,113.08,224.00
2018-11-16,45.15,43.90,46.21,108.56,222.00
2018-11-17,43.92,42.08,45.29,106.06,220.00
2018-11-18,40.53,39.07,42.03,104.56,218.00
2018-11-19,39.23,37.82,40.61,113.74,206.00
2018-11-20,38.02,37.06,38.59,117.50,178.00
2018-11-21,38.35,37.83,38.92,130.85,149.00
2018-11-22,39.30,37.42,40.86,110.00,110.00
2018-11-23,41.85,40.09,43.48,114.55,109.00
2018-11-24,42.14,40.80,43.89,117.98,120.00
2018-11-25,39.70,38.02,41.36,126.02,124.00
2018-11-26,38.71,37.34,40.62,119.00,119.00
2018-11-27,43.24,40.58,45.13,125.55,120.00
2018-11-28,45.35,44.32,46.54,173.15,155.00
2018-11-29,44.42,43.89,45.28,264.79,230.00
2018-11-30,44.73,43.95,46.04,292.33,252.00
2018-12-01,42.23,41.47,44.27,292.84,252.00
2018-12-02,42.43,41.88,42.91,283.33,243.00
2018-12-03,40.78,40.14,41.81,274.33,235.00
2018-12-04,40.06,39.37,41.12,259.80,223.00
2018-12-05,38.02,37.00,39.36,244.80,209.00
2018-12-06,36.19,35.55,36.99,227.76,196.00
2018-12-07,36.07,35.45,36.88,212.23,184.00
2018-12-08,35.58,34.78,36.26,196.18,174.00
2018-12-09,35.47,35.08,35.95,186.67,166.00
2018-12-10,36.32,35.41,37.69,187.69,165.00
2018-12-11,38.25,36.17,40.59,197.23,169.00
2018-12-12,40.60,39.76,41.86,246.38,201.00
2018-12-13,40.89,39.89,41.96,345.02,282.00
2018-12-14,40.72,40.42,41.22,326.57,258.00
2018-12-15,40.08,39.26,41.09,287.91,238.00
2018-12-16,42.13,40.36,43.55,264.86,221.00
2018-12-17,43.93,43.10,45.09,268.42,218.00
2018-12-18,45.55,44.32,46.47,456.31,358.00
2018-12-19,43.82,43.05,45.03,1500.66,1360.00
2018-12-20,44.67,43.88,45.43,1034.98,917.00
2018-12-21,42.50,41.27,44.73,865.40,757.00
2018-12-22,40.26,39.29,41.22,788.81,691.00
2018-12-23,41.86,40.88,43.15,682.81,585.00
2018-12-24,42.79,42.60,43.15,801.97,624.00
2018-12-25,41.90,41.38,42.57,865.68,663.00
2018-12-26,40.86,40.34,41.36,741.85,578.00
2018-12-27,41.13,40.23,41.68,664.76,512.00
2018-12-28,39.68,38.57,41.06,587.62,452.00
2018-12-29,42.66,41.10,44.42,606.75,455.00
2018-12-30,42.89,41.59,44.45,1084.02,658.00
2018-12-31,39.25,38.03,41.54,1215.29,878.00
2019-01-01,37.35,36.06,38.27,980.94,746.00
2019-01-02,37.46,36.47,38.21,813.50,632.00
2019-01-03,39.63,38.21,41.11,683.69,540.00
2019-01-04,41.48,40.62,42.30,585.46,469.00
2019-01-05,40.63,39.81,41.87,529.37,424.00
2019-01-06,41.44,40.67,42.01,489.28,395.00
2019-01-07,39.74,38.42,41.34,460.18,378.00
2019-01-08,37.74,37.17,38.45,435.15,357.00
2019-01-09,39.23,38.47,40.03,411.57,343.00
2019-01-10,40.63,39.17,42.03,450.15,371.00
2019-01-11,40.92,40.45,41.96,554.84,453.00
2019-01-12,40.26,39.91,40.50,601.36,497.00
2019-01-13,39.82,39.42,40.16,584.79,489.00
2019-01-14,38.74,38.42,39.41,546.71,461.00
2019-01-15,,,,501.65,423.00
2019-01-16,-163.36,-644.95,-99.99,466.07,397.00
2019-01-17,-99.99,-99.99,-99.99,450.07,381.00
2019-01-18,-99.99,-99.99,-99.99,441.58,372.00
2019-01-19,-99.99,-99.99,-99.99,525.94,412.00
2019-01-20,-99.99,-99.99,-99.99,1043.12,787.00
2019-01-21,-99.99,-99.99,-99.99,1333.85,1050.00
2019-01-22,-99.99,-99.99,-99.99,1257.77,983.00
2019-01-23,-99.99,-99.99,-99.99,1637.86,1110.00
2019-01-24,-99.99,-99.99,-99.99,2767.08,1790.00
2019-01-25,-90.11,-644.95,42.51,2655.25,1960.00
2019-01-26,40.87,39.43,42.11,2006.86,1540.00
2019-01-27,42.04,40.95,43.25,1570.90,1220.00
2019-01-28,41.87,41.14,43.07,1329.39,1040.00
2019-01-29,40.28,39.54,41.12,1171.52,927.00
2019-01-30,39.28,38.88,39.55,1025.20,820.00
2019-01-31,39.16,38.70,39.58,899.44,725.00
2019-02-01,39.06,38.70,39.45,800.76,648.00
2019-02-02,41.81,39.47,44.52,742.69,599.00
2019-02-03,43.65,42.41,44.57,1029.53,723.00
2019-02-04,39.77,37.18,42.36,1807.45,1330.00
2019-02-05,36.99,36.12,37.58,1669.72,1280.00
2019-02-06,35.39,34.23,37.10,1404.60,1090.00
