date,outflow(m3/d),inflow(m3/d),spill(m3/d),wse(m)
2019-06-17,7266317.4144,15315537.7152,0.0,1083.7865040000001
2019-06-18,7339714.56,13969923.379200002,0.0,1083.859656
2019-06-19,7339714.56,13994389.094399998,0.0,1083.923664
2019-06-20,7339714.56,10813846.118399998,0.0,1083.9815760000001
2019-06-21,7339714.56,11670146.150399998,0.0,1084.027296
2019-06-22,7339714.56,11107434.7008,0.0,1084.06692
2019-06-23,7339714.56,9076780.339200001,0.0,1084.094352
2019-06-24,7290783.1296,9908614.656,0.0,1084.121784
2019-06-25,6556811.6736,8587466.0352,0.0,1084.1431200000002
2019-06-26,6140894.515199999,9908614.656,0.0,1084.170552
2019-06-27,5455854.4896,9248040.345599998,0.0,1084.20408
2019-06-28,5211197.337599999,6654674.5344,0.0,1084.23456
2019-06-29,5137800.192000001,7462043.135999999,0.0,1084.261992
2019-06-30,5137800.192000001,7168454.5536,0.0,1084.283328
2019-07-01,5137800.192000001,6581277.3888,0.0,1084.301616
2019-07-02,5137800.192000001,6018565.9392,0.0,1084.316856
2019-07-03,5162265.907199999,8954451.7632,0.0,1084.344288
2019-07-04,5137800.192000001,6899331.686399999,0.0,1084.365624
2019-07-05,5235663.052800001,6091963.0848,0.0,1084.3778160000002
2019-07-06,5137800.192000001,4844211.6096,0.0,1084.390008
2019-07-07,5186731.622400001,4893143.04,0.0,1084.3961040000002
2019-07-08,5211197.337599999,6361085.952,0.0,1084.399152
2019-07-09,5162265.907199999,5749443.072,0.0,1084.4022
2019-07-10,5137800.192000001,5137800.192000001,0.0,1084.4022
2019-07-11,5137800.192000001,4550623.0272,0.0,1084.4022
2019-07-12,5137800.192000001,4257034.4448,0.0,1084.3961040000002
2019-07-13,5137800.192000001,4844211.6096,0.0,1084.390008
2019-07-14,5137800.192000001,5137800.192000001,0.0,1084.383912
2019-07-15,4991005.9008,3253940.1216,0.0,1084.374768
2019-07-16,4893143.04,4012377.2927999995,0.0,1084.368672
2019-07-17,4893143.04,4036843.008,0.0,1084.3595280000002
2019-07-18,4893143.04,4599554.457599999,0.0,1084.350384
2019-07-19,4648485.887999999,2030654.3616,0.0,1084.3351440000001
2019-07-20,4403828.7360000005,1516874.3424,0.0,1084.319904
2019-07-21,4403828.7360000005,3253940.1216,0.0,1084.307712
2019-07-22,4403828.7360000005,2960351.5391999995,0.0,1084.2955200000001
2019-07-23,4403828.7360000005,3523062.9888,0.0,1084.28028
2019-07-24,4403828.7360000005,1785997.2096,0.0,1084.268088
2019-07-25,4403828.7360000005,3816651.5712,0.0,1084.252848
2019-07-26,4403828.7360000005,2666762.9568000003,0.0,1084.23456
2019-07-27,4403828.7360000005,2666762.9568000003,0.0,1084.2193200000002
2019-07-28,4403828.7360000005,1785997.2096,0.0,1084.191888
2019-07-29,4403828.7360000005,2079585.792,0.0,1084.167504
2019-07-30,4403828.7360000005,2960351.5391999995,0.0,1084.149216
2019-07-31,4403828.7360000005,2104051.5072,0.0,1084.1248320000002
2019-08-01,4428294.4512,1834928.64,0.0,1084.103496
2019-08-02,4477225.8816,2348708.6592,0.0,1084.0791120000001
2019-08-03,4477225.8816,3767720.1408,0.0,1084.054728
2019-08-04,4428294.4512,1834928.64,0.0,1084.0212000000001
2019-08-05,4403828.7360000005,1810462.9248,0.0,1083.996816
2019-08-06,4403828.7360000005,2104051.5072,0.0,1083.969384
2019-08-07,4403828.7360000005,2104051.5072,0.0,1083.9450000000002
2019-08-08,4403828.7360000005,2104051.5072,0.0,1083.920616
2019-08-09,4403828.7360000005,636108.5952,0.0,1083.887088
2019-08-10,4403828.7360000005,366985.72799999994,0.0,1083.8627040000001
2019-08-11,4403828.7360000005,5553717.3504,0.0,1083.847464
2019-08-12,4403828.7360000005,2104051.5072,0.0,1083.8261280000002
2019-08-13,4403828.7360000005,2104051.5072,0.0,1083.801744
2019-08-14,4403828.7360000005,1516874.3424,0.0,1083.774312
2019-08-15,4844211.6096,1688134.3487999998,0.0,1083.7499280000002
2019-08-16,4893143.04,2030654.3616,0.0,1083.713352
2019-08-17,4893143.04,3180542.976,0.0,1083.6859200000001
2019-08-18,4942074.4704,1761531.4944,0.0,1083.661536
2019-08-19,4868677.3248,1688134.3487999998,0.0,1083.631056
2019-08-20,4893143.04,1737065.7791999998,0.0,1083.59448
2019-08-21,5015471.615999999,1003094.3231999999,0.0,1083.557904
2019-08-22,4893143.04,2324242.9439999997,0.0,1083.524376
2019-08-23,4893143.04,2593365.8112000003,0.0,1083.493896
2019-08-24,4893143.04,880765.7472,0.0,1083.460368
2019-08-25,4893143.04,880765.7472,0.0,1083.417696
2019-08-26,4893143.04,2593365.8112000003,0.0,1083.387216
2019-08-27,4893143.04,1467942.9119999998,0.0,1083.3536880000001
2019-08-28,4893143.04,1174354.3296,0.0,1083.3171120000002
2019-08-29,4893143.04,880765.7472,0.0,1083.277488
2019-08-30,5088868.7616,1076491.4688,0.0,1083.237864
2019-08-31,5211197.337599999,1198820.0448,0.0,1083.201288
2019-09-01,5137800.192000001,1712600.0639999998,0.0,1083.164712
2019-09-02,5137800.192000001,856300.0319999999,0.0,1083.118992
2019-09-03,5137800.192000001,880765.7472,0.0,1083.0763200000001
2019-09-04,5137800.192000001,1443477.1967999998,0.0,1083.0366960000001
2019-09-05,5137800.192000001,1149888.6143999998,0.0,1082.994024
2019-09-06,5064403.046399999,1076491.4688,0.0,1082.948304
2019-09-07,4868677.3248,1467942.9119999998,0.0,1082.911728
2019-09-08,4893143.04,2642297.2416000003,0.0,1082.8782
2019-09-09,5088868.7616,5357991.628799999,0.0,1082.8782
2019-09-10,5137800.192000001,3156077.2608,0.0,1082.866008
2019-09-11,5137800.192000001,2593365.8112000003,0.0,1082.8416240000001
2019-09-12,5137800.192000001,2030654.3616,0.0,1082.808096
2019-09-13,5137800.192000001,2593365.8112000003,0.0,1082.777616
2019-09-14,5137800.192000001,1737065.7791999998,0.0,1082.7440880000001
2019-09-15,5137800.192000001,2299777.2287999997,0.0,1082.713608
2019-09-16,5455854.4896,929697.1775999999,0.0,1082.6709360000002
2019-09-17,5627114.495999999,1957257.216,0.0,1082.628264
2019-09-18,5627114.495999999,1100957.1840000001,0.0,1082.5855920000001
2019-09-19,5627114.495999999,1394545.7663999998,0.0,1082.54292
2019-09-20,5920703.078399999,1981722.9312,0.0,1082.4972
2019-09-21,6116428.8,2740160.1024,0.0,1082.454528
2019-09-22,6067497.3696,1810462.9248,0.0,1082.414904
2019-09-23,6116428.8,1590271.488,0.0,1082.3691840000001
2019-09-24,6067497.3696,1834928.64,0.0,1082.320416
2019-09-25,6091963.0848,2152982.9376,0.0,1082.274696
2019-09-26,6116428.8,2446571.52,0.0,1082.235072
2019-09-27,6116428.8,1883860.0704,0.0,1082.189352
2019-09-28,6116428.8,2177448.6528,0.0,1082.143632
2019-09-29,6116428.8,1345614.3360000001,0.0,1082.0979120000002
2019-09-30,6091963.0848,1590271.488,0.0,1082.049144
2019-10-01,6091963.0848,2471037.2352,0.0,1082.000376
2019-10-02,5284594.483200001,1076491.4688,0.0,1081.9577040000001
2019-10-03,4721883.0336,1370080.0512,0.0,1081.91808
2019-10-04,4428294.4512,1639202.9184,0.0,1081.8876
2019-10-05,4452760.1664,2764625.8175999993,0.0,1081.866264
2019-10-06,4452760.1664,3058214.4,0.0,1081.844928
2019-10-07,4428294.4512,513780.0192,0.0,1081.814448
2019-10-08,4403828.7360000005,6923797.4016,0.0,1081.805304
2019-10-09,4403828.7360000005,1321148.6208000001,0.0,1081.79616
2019-10-10,4428294.4512,2519968.6656,0.0,1081.7778720000001
2019-10-11,4477225.8816,2813557.2479999997,0.0,1081.7595840000001
2019-10-12,4550623.0272,2862488.6783999996,0.0,1081.738248
2019-10-13,4477225.8816,3351802.9824,0.0,1081.71996
2019-10-14,4428294.4512,2740160.1024,0.0,1081.701672
2019-10-15,4575088.7424,2055120.0768,0.0,1081.683384
2019-10-16,4697417.3184,3302871.552,0.0,1081.6620480000001
2019-10-17,4110240.1536,2177448.6528,0.0,1081.64376
2019-10-18,3425200.1279999996,1198820.0448,0.0,1081.631568
2019-10-19,3033748.6848,4134705.8688,0.0,1081.62852
2019-10-20,3033748.6848,3033748.6848,0.0,1081.625472
2019-10-21,2935885.8239999996,2960351.5391999995,0.0,1081.62852
2019-10-22,3180542.976,4305965.8752,0.0,1081.637664
2019-10-23,3253940.1216,1590271.488,0.0,1081.6224240000001
2019-10-24,3278405.8368,2740160.1024,0.0,1081.616328
2019-10-25,3253940.1216,4648485.887999999,0.0,1081.61328
2019-10-26,3253940.1216,464848.58879999997,0.0,1081.6041360000002
2019-10-27,3253940.1216,3523062.9888,0.0,1081.607184
2019-10-28,2984817.2543999995,3547528.704,0.0,1081.607184
2019-10-29,3107145.8304,2275311.5136,0.0,1081.59804
2019-10-30,3767720.1408,2104051.5072,0.0,1081.588896
2019-10-31,3890048.7168,3058214.4,0.0,1081.576704
2019-11-01,3865583.0016,3033748.6848,0.0,1081.5645120000001
2019-11-02,3792185.856,2397640.0896,0.0,1081.555368
2019-11-03,3816651.5712,3253940.1216,0.0,1081.5431760000001
2019-11-04,3914514.432,2789091.5327999997,0.0,1081.530984
2019-11-05,3938980.1472,2275311.5136,0.0,1081.518792
2019-11-06,4134705.8688,2201914.3680000002,0.0,1081.497456
2019-11-07,4281500.159999999,2055120.0768,0.0,1081.473072
2019-11-08,4403828.7360000005,1345614.3360000001,0.0,1081.4517360000002
2019-11-09,4403828.7360000005,3571994.4192,0.0,1081.427352
2019-11-10,4428294.4512,831834.3168,0.0,1081.4060160000001
2019-11-11,4697417.3184,3327337.2672,0.0,1081.381632
2019-11-12,5309060.198399999,2250845.7984,0.0,1081.351152
2019-11-13,4991005.9008,3327337.2672,0.0,1081.326768
2019-11-14,4526157.312,2030654.3616,0.0,1081.296288
2019-11-15,4624020.172799999,1321148.6208000001,0.0,1081.268856
2019-11-16,4868677.3248,3767720.1408,0.0,1081.2475200000001
2019-11-17,4770814.464,3669857.28,0.0,1081.23228
2019-11-18,4624020.172799999,3229474.4064,0.0,1081.21704
2019-11-19,4354897.3056,4917608.755199999,0.0,1081.2109440000002
2019-11-20,3963445.8624,3425200.1279999996,0.0,1081.213992
2019-11-21,4183637.2992,3351802.9824,0.0,1081.2078960000001
2019-11-22,4477225.8816,3914514.432,0.0,1081.198752
2019-11-23,4648485.887999999,3816651.5712,0.0,1081.183512
2019-11-24,4599554.457599999,3205008.6912,0.0,1081.1713200000002
2019-11-25,4477225.8816,2813557.2479999997,0.0,1081.15608
2019-11-26,4697417.3184,2201914.3680000002,0.0,1081.1347440000002
2019-11-27,5064403.046399999,2568900.0960000004,0.0,1081.116456
2019-11-28,5822840.217599999,1663668.6336,0.0,1081.0768320000002
2019-11-29,6140894.515199999,2275311.5136,0.0,1081.03416
2019-11-30,6189825.945599999,1223285.76,0.0,1080.982344
2019-12-01,5798374.5024,2764625.8175999993,0.0,1080.945768
2019-12-02,5504785.92,3571994.4192,0.0,1080.9152880000001
2019-12-03,5088868.7616,3963445.8624,0.0,1080.893952
2019-12-04,4893143.04,1296682.9056000002,0.0,1080.872616
2019-12-05,4893143.04,3229474.4064,0.0,1080.8421360000002
2019-12-06,5113334.476799999,2642297.2416000003,0.0,1080.8147040000001
2019-12-07,5137800.192000001,2666762.9568000003,0.0,1080.79032
2019-12-08,4868677.3248,3767720.1408,0.0,1080.7750800000001
2019-12-09,4868677.3248,1859394.3551999999,0.0,1080.7446
2019-12-10,5088868.7616,2886954.3935999996,0.0,1080.717168
2019-12-11,5162265.907199999,1052025.7536,0.0,1080.680592
2019-12-12,5357991.628799999,3987911.5775999995,0.0,1080.656208
2019-12-13,5309060.198399999,3694322.9952,0.0,1080.6379200000001
2019-12-14,5333525.913600001,2568900.0960000004,0.0,1080.613536
2019-12-15,5382457.3440000005,1541340.0576,0.0,1080.5800080000001
2019-12-16,5357991.628799999,2348708.6592,0.0,1080.5434320000002
2019-12-17,5382457.3440000005,2642297.2416000003,0.0,1080.5038080000002
2019-12-18,5651580.2112,1565805.7728,0.0,1080.464184
2019-12-19,5798374.5024,2250845.7984,0.0,1080.418464
2019-12-20,5578183.065599999,3376268.6975999996,0.0,1080.397128
2019-12-21,4966540.1855999995,3033748.6848,0.0,1080.375792
2019-12-22,4403828.7360000005,2201914.3680000002,0.0,1080.3453120000001
2019-12-23,4159171.584,2250845.7984,0.0,1080.3270240000002
2019-12-24,4232568.729599999,2299777.2287999997,0.0,1080.3056880000001
2019-12-25,4599554.457599999,1883860.0704,0.0,1080.281304
2019-12-26,4501691.5968,2030654.3616,0.0,1080.247776
2019-12-27,4868677.3248,1859394.3551999999,0.0,1080.220344
2019-12-28,4893143.04,2446571.52,0.0,1080.183768
2019-12-29,5039937.3312,1761531.4944,0.0,1080.153288
2019-12-30,5137800.192000001,782902.8864,0.0,1080.116712
2019-12-31,5211197.337599999,4110240.1536,0.0,1080.086232
2020-01-01,4991005.9008,3914514.432,0.0,1080.077088
2020-01-02,4917608.755199999,1908325.7856,0.0,1080.049656
2020-01-03,4991005.9008,3082680.1152,0.0,1080.025272
2020-01-04,5137800.192000001,2422105.8048,0.0,1079.9886960000001
2020-01-05,5211197.337599999,1932791.5008,0.0,1079.958216
2020-01-06,5357991.628799999,2911420.1087999996,0.0,1079.924688
2020-01-07,6581277.3888,6043031.6544,0.0,1079.918592
2020-01-08,5211197.337599999,1957257.216,0.0,1079.89116
2020-01-09,5137800.192000001,2152982.9376,0.0,1079.8576320000002
2020-01-10,5480320.2048,2226380.0832,0.0,1079.824104
2020-01-11,8318343.168,3718788.7103999997,0.0,1079.778384
2020-01-12,12526446.1824,2495502.9504,0.0,1079.70828
2020-01-13,17003672.064,7021660.2624,0.0,1079.589408
2020-01-14,20893720.7808,6067497.3696,0.0,1079.437008
2020-01-15,22068075.110400002,3253940.1216,0.0,1079.25108
2020-01-16,22092540.825600002,6018565.9392,0.0,1079.0499120000002
2020-01-17,21701089.382400002,3792185.856,0.0,1078.8548400000002
2020-01-18,16269700.608000001,4281500.159999999,0.0,1078.684152
2020-01-19,13578471.936,3180542.976,0.0,1078.5561360000002
2020-01-20,12037131.8784,2471037.2352,0.0,1078.44336
2020-01-21,11645680.435199998,2911420.1087999996,0.0,1078.342776
2020-01-22,10300066.0992,3425200.1279999996,0.0,1078.254384
2020-01-23,8758726.0416,1859394.3551999999,0.0,1078.175136
2020-01-24,7339714.56,4183637.2992,0.0,1078.114176
2020-01-25,6605743.104,1859394.3551999999,0.0,1078.068456
2020-01-26,6116428.8,2422105.8048,0.0,1078.0227360000001
2020-01-27,6116428.8,2422105.8048,0.0,1077.977016
2020-01-28,6116428.8,3229474.4064,0.0,1077.937392
2020-01-29,6214291.6608,2006188.6463999997,0.0,1077.897768
2020-01-30,5920703.078399999,1957257.216,0.0,1077.8490000000002
2020-01-31,5896237.3632000005,4061308.7232,0.0,1077.8063280000001
2020-02-01,6116428.8,2960351.5391999995,0.0,1077.781944
2020-02-02,6116428.8,4012377.2927999995,0.0,1077.745368
2020-02-03,8709794.6112,1614737.2032,0.0,1077.699648
2020-02-04,9835217.510399997,3841117.2864,0.0,1077.623448
2020-02-05,9786286.08,2715694.3872,0.0,1077.547248
2020-02-06,9786286.08,3767720.1408,0.0,1077.4771440000002
2020-02-07,9810751.7952,3816651.5712,0.0,1077.403992
2020-02-08,9786286.08,3547528.704,0.0,1077.33084
2020-02-09,9810751.7952,2006188.6463999997,0.0,1077.25464
2020-02-10,11572283.2896,4550623.0272,0.0,1077.169296
2020-02-11,12281789.030399999,3474131.5583999995,0.0,1077.068712
2020-02-12,12257323.3152,3425200.1279999996,0.0,1076.9681280000002
2020-02-13,12232857.6,3180542.976,0.0,1076.861448
2020-02-14,12183926.1696,3400734.4127999996,0.0,1076.757816
2020-02-15,10838311.833600001,4403828.7360000005,0.0,1076.6663760000001
2020-02-16,9761820.3648,2789091.5327999997,0.0,1076.58408
2020-02-17,8685328.896,2250845.7984,0.0,1076.5109280000001
2020-02-18,7119523.1232,2568900.0960000004,3400734.4127999996,1076.437776
2020-02-19,6605743.104,1492408.6271999998,6605743.104,1076.38596
2020-02-20,6605743.104,1981722.9312,6605743.104,1076.325
2020-02-21,6679140.2496,2055120.0768,4110240.1536,1076.270136
2020-02-22,7070591.6928,1712600.0639999998,0.0,1076.215272
2020-02-23,8318343.168,2691228.6720000003,0.0,1076.148216
2020-02-24,8342808.883200001,2960351.5391999995,0.0,1076.084208
2020-02-25,8293877.452800001,2666762.9568000003,0.0,1076.017152
2020-02-26,8318343.168,2446571.52,0.0,1075.944
2020-02-27,8318343.168,1198820.0448,0.0,1075.870848
2020-02-28,8293877.452800001,3718788.7103999997,0.0,1075.803792
2020-02-29,8318343.168,415917.1584,0.0,1075.727592
2020-03-01,8269411.7376,4403828.7360000005,0.0,1075.657488
2020-03-02,8000288.8704,1149888.6143999998,0.0,1075.5904320000002
2020-03-03,7877960.2944,2813557.2479999997,0.0,1075.520328
2020-03-04,7682234.5728,2862488.6783999996,0.0,1075.459368
2020-03-05,7853494.5792,782902.8864,0.0,1075.386216
2020-03-06,7877960.2944,3327337.2672,0.0,1075.322208
2020-03-07,7877960.2944,1565805.7728,0.0,1075.246008
2020-03-08,6410017.3824,3131611.5456,0.0,1075.194192
2020-03-09,6434483.097599999,1639202.9184,0.0,1075.142376
2020-03-10,6483414.528,2960351.5391999995,0.0,1075.09056
2020-03-11,6434483.097599999,2666762.9568000003,0.0,1075.050936
2020-03-12,6361085.952,2862488.6783999996,0.0,1075.008264
2020-03-13,5920703.078399999,1419011.4815999998,0.0,1074.9564480000001
2020-03-14,6312154.5216,2642297.2416000003,0.0,1074.904632
2020-03-15,6972728.832,2642297.2416000003,0.0,1074.84672
2020-03-16,6703605.9648,1957257.216,0.0,1074.788808
2020-03-17,6287688.806399999,2544434.3808,0.0,1074.743088
2020-03-18,5969634.508799999,1737065.7791999998,0.0,1074.69432
2020-03-19,5847305.9328,2128517.2224,0.0,1074.6486
2020-03-20,5969634.508799999,2960351.5391999995,0.0,1074.60288
2020-03-21,5994100.224,2006188.6463999997,0.0,1074.563256
2020-03-22,5945168.7936,2422105.8048,0.0,1074.520584
2020-03-23,5871771.647999999,2642297.2416000003,0.0,1074.4840080000001
2020-03-24,5920703.078399999,3669857.28,0.0,1074.4443840000001
2020-03-25,5871771.647999999,2642297.2416000003,0.0,1074.4078080000002
2020-03-26,5822840.217599999,2593365.8112000003,0.0,1074.3712320000002
2020-03-27,5773908.787199999,2789091.5327999997,0.0,1074.32856
2020-03-28,5798374.5024,2324242.9439999997,0.0,1074.291984
2020-03-29,5724977.356799999,513780.0192,0.0,1074.261504
2020-03-30,5284594.483200001,4550623.0272,0.0,1074.2310240000002
2020-03-31,4966540.1855999995,244657.152,0.0,1074.2096880000001
2020-04-01,4795280.1792,4795280.1792,0.0,1074.1944480000002
2020-04-02,5113334.476799999,4110240.1536,0.0,1074.1731120000002
2020-04-03,5137800.192000001,3131611.5456,0.0,1074.1548240000002
2020-04-04,5186731.622400001,2935885.8239999996,0.0,1074.133488
2020-04-05,5260128.767999999,3767720.1408,0.0,1074.1091040000001
2020-04-06,5284594.483200001,3792185.856,0.0,1074.0908160000001
2020-04-07,5064403.046399999,2324242.9439999997,0.0,1074.060336
2020-04-08,4844211.6096,3841117.2864,0.0,1074.042048
2020-04-09,4526157.312,5529251.6351999985,0.0,1074.039
2020-04-10,3938980.1472,5920703.078399999,0.0,1074.0542400000002
2020-04-11,3180542.976,7633303.1424,0.0,1074.09996
2020-04-12,4012377.2927999995,6997194.547199999,0.0,1074.1487280000001
2020-04-13,8367274.5984,7119523.1232,0.0,1074.157872
2020-04-14,10715983.257599998,6752537.395199999,0.0,1074.121296
2020-04-15,11009571.84,5822840.217599999,0.0,1074.06948
2020-04-16,10960640.4096,6777003.1104,0.0,1074.00852
2020-04-17,11474420.4288,5284594.483200001,0.0,1073.950608
2020-04-18,11694611.8656,7241851.6992,0.0,1073.880504
2020-04-19,11743543.295999998,8293877.452800001,0.0,1073.831736
2020-04-20,11743543.295999998,8563000.319999998,0.0,1073.789064
2020-04-21,11694611.8656,11205297.5616,0.0,1073.76468
2020-04-22,11596749.0048,17762109.235200003,0.0,1073.804304
2020-04-23,14092251.9552,21994677.9648,0.0,1073.889648
2020-04-24,17346192.0768,24025332.326400004,0.0,1073.981088
2020-04-25,19939557.888,23633880.883200005,0.0,1074.042048
2020-04-26,20942652.211200003,23315826.585599996,0.0,1074.06948
2020-04-27,20991583.641599998,24221058.048000004,0.0,1074.127392
2020-04-28,21016049.356799997,28698283.9296,0.0,1074.188352
2020-04-29,21064980.7872,28257901.056,0.0,1074.261504
2020-04-30,21089446.5024,35279561.3184,0.0,1074.392568
2020-05-01,21113912.217600003,46362530.304,0.0,1074.6607920000001
2020-05-02,21113912.217600003,38924952.8832,0.0,1074.910728
2020-05-03,21064980.7872,36918764.23679999,0.0,1075.117992
2020-05-04,21040515.071999997,32637264.0768,0.0,1075.28868
2020-05-05,20991583.641599998,28600421.0688,0.0,1075.401456
2020-05-06,21064980.7872,29407789.670399997,0.0,1075.4868000000001
2020-05-07,21725555.0976,27034615.296,0.0,1075.575192
2020-05-08,22043609.3952,25591138.099200007,0.0,1075.636152
2020-05-09,22092540.825600002,24636975.2064,0.0,1075.6635840000001
2020-05-10,22092540.825600002,24636975.2064,0.0,1075.694064
2020-05-11,22239335.1168,25542206.668799996,0.0,1075.7306400000002
2020-05-12,22141472.256,24441249.4848,0.0,1075.758072
2020-05-13,22190403.6864,23707278.028799996,0.0,1075.782456
2020-05-14,22043609.3952,21798952.2432,0.0,1075.7916
2020-05-15,22165937.9712,22704183.705599997,0.0,1075.797696
2020-05-16,22141472.256,23927469.465599995,0.0,1075.809888
2020-05-17,22288266.5472,25101823.795199998,0.0,1075.8434160000002
2020-05-18,23022238.0032,33469098.3936,0.0,1075.931808
2020-05-19,23340292.300799996,39194075.7504,0.0,1076.0781120000001
2020-05-20,23340292.300799996,49763264.7168,0.0,1076.328048
2020-05-21,23364758.016,74547034.21440001,0.0,1076.81268
2020-05-22,23242429.44,57812485.0176,0.0,1077.3338880000001
2020-05-23,23389223.7312,41469387.264,0.0,1077.623448
2020-05-24,23462620.876800004,33444632.6784,0.0,1077.7758480000002
2020-05-25,23389223.7312,31536306.8928,0.0,1077.8703360000002
2020-05-26,23609415.168,36869832.8064,3156077.2608,1077.9831120000001
2020-05-27,23438155.161600005,46705050.3168,3718788.7103999997,1078.1995200000001
2020-05-28,23022238.0032,47463487.48799999,0.0,1078.486032
2020-05-29,23071169.4336,51891781.9392,0.0,1078.787784
2020-05-30,23193498.0096,58888976.4864,0.0,1079.138304
2020-05-31,16832412.0576,73935391.33439998,0.0,1079.668656
2020-06-01,6630208.8192,66497813.9136,0.0,1080.354456
2020-06-02,19254517.8624,48711238.963199995,3376268.6975999996,1080.863472
2020-06-03,34252001.279999994,45016915.967999995,14508169.113599999,1081.0585440000002
2020-06-04,39585527.1936,43989355.9296,18838600.704,1081.137792
2020-06-05,40857744.383999996,37554872.832,19694900.736,1081.137792
2020-06-06,41395990.11840001,40857744.383999996,19817229.312,1081.116456
2020-06-07,41469387.264,41983167.283199996,20086352.1792,1081.119504
2020-06-08,36453915.648,41714044.416,15046414.848000001,1081.137792
2020-06-09,31927758.336000003,35548684.185600005,10960640.4096,1081.198752
2020-06-10,27181409.587199997,32441538.3552,5602648.7808,1081.220088
2020-06-11,24539112.345599998,26765492.4288,2764625.8175999993,1081.268856
2020-06-12,22508457.983999997,34154138.4192,929697.1775999999,1081.351152
2020-06-13,20893720.7808,39267472.896,415917.1584,1081.5248880000001
2020-06-14,20012955.0336,43744698.777600005,0.0,1081.76568
2020-06-15,17052603.4944,30753404.0064,0.0,1081.960752
2020-06-16,14777291.9808,26569766.707200002,0.0,1082.104008
2020-06-17,14410306.252799999,25175220.940799996,0.0,1082.216784
2020-06-18,12281789.030399999,26374040.985600002,0.0,1082.3508960000001
2020-06-19,11963734.732799998,26643163.8528,0.0,1082.500248
2020-06-20,8514068.8896,26643163.8528,0.0,1082.686176
2020-06-21,8440671.744,27181409.587199997,0.0,1082.8873440000002
2020-06-22,7584371.712,26985683.865599997,0.0,1083.097656
2020-06-23,7462043.135999999,26887821.0048,0.0,1083.2927280000001
2020-06-24,7462043.135999999,26374040.985600002,0.0,1083.506088
2020-06-25,20379940.7616,29872638.259200003,1712600.0639999998,1083.67068
2020-06-26,23609415.168,26202780.9792,4452760.1664,1083.713352
2020-06-27,23878538.035199996,25028426.6496,3914514.432,1083.7316400000002
2020-06-28,24172126.6176,21823417.9584,4232568.729599999,1083.7255440000001
2020-06-29,24636975.2064,20918186.496000003,4893143.04,1083.692016
2020-06-30,22214869.4016,24514646.6304,2960351.5391999995,1083.679824
2020-07-01,15462332.0064,26007055.257600002,0.0,1083.771264
2020-07-02,13089157.632000001,21187309.363199998,0.0,1083.850512
2020-07-03,9125711.7696,18642874.9824,0.0,1083.9480480000002
2020-07-04,7364180.275199999,17468520.652799997,0.0,1084.05168
2020-07-05,7339714.56,15731454.873599999,0.0,1084.146168
2020-07-06,7266317.4144,15095346.2784,0.0,1084.231512
2020-07-07,7241851.6992,13920991.948800001,0.0,1084.304664
2020-07-08,7168454.5536,13284883.353600001,0.0,1084.374768
2020-07-09,7241851.6992,11034037.555200001,0.0,1084.426584
2020-07-10,7339714.56,11694611.8656,0.0,1084.4723040000001
2020-07-11,7241851.6992,10153271.808,0.0,1084.50888
2020-07-12,7217385.984,10128806.092799999,0.0,1084.545456
2020-07-13,7315248.8448,9370368.921600001,0.0,1084.560696
2020-07-14,7290783.1296,8465137.459199999,0.0,1084.582032
2020-07-15,7168454.5536,7755631.7184,0.0,1084.5911760000001
2020-07-16,7266317.4144,8147083.1616,0.0,1084.5942240000002
2020-07-17,7241851.6992,6679140.2496,0.0,1084.597272
2020-07-18,7339714.56,7339714.56,0.0,1084.5942240000002
2020-07-19,7290783.1296,6140894.515199999,0.0,1084.588128
2020-07-20,7315248.8448,6728071.68,0.0,1084.578984
2020-07-21,7315248.8448,6140894.515199999,0.0,1084.56984
2020-07-22,7339714.56,5871771.647999999,0.0,1084.5576480000002
2020-07-23,7339714.56,5309060.198399999,0.0,1084.5363120000002
2020-07-24,7388645.9904,4183637.2992,0.0,1084.514976
2020-07-25,7315248.8448,5847305.9328,0.0,1084.490592
2020-07-26,7364180.275199999,4746348.7488,0.0,1084.46316
2020-07-27,7388645.9904,5064403.046399999,0.0,1084.4357280000002
2020-07-28,7339714.56,4721883.0336,0.0,1084.408296
2020-07-29,7339714.56,3571994.4192,0.0,1084.374768
2020-07-30,7339714.56,3571994.4192,0.0,1084.338192
2020-07-31,7315248.8448,4403828.7360000005,0.0,1084.304664
2020-08-01,6703605.9648,3792185.856,0.0,1084.274184
2020-08-02,6630208.8192,4305965.8752,0.0,1084.246752
2020-08-03,6630208.8192,2568900.0960000004,0.0,1084.210176
2020-08-04,6654674.5344,3180542.976,0.0,1084.1736
2020-08-05,6605743.104,3718788.7103999997,0.0,1084.140072
2020-08-06,6605743.104,3987911.5775999995,0.0,1084.103496
2020-08-07,6630208.8192,2299777.2287999997,0.0,1084.073016
2020-08-08,6630208.8192,2299777.2287999997,0.0,1084.030344
2020-08-09,6654674.5344,4061308.7232,0.0,1083.99072
2020-08-10,6018565.9392,3131611.5456,0.0,1083.957192
2020-08-11,5773908.787199999,2324242.9439999997,0.0,1083.923664
2020-08-12,5749443.072,1712600.0639999998,0.0,1083.8840400000001
2020-08-13,5847305.9328,2691228.6720000003,0.0,1083.847464
2020-08-14,5847305.9328,2984817.2543999995,0.0,1083.813936
2020-08-15,5773908.787199999,1761531.4944,0.0,1083.77736
