date,avg gain (m3/d),computed inflow (m3/d),unregulated flow (m3/d),elevation (m),discharge (m3/d),total avg discharge (m3/d),spillway discharge (m3/d),storage (m3)
1995-09-10,,4617096.3753984,364906.142208,929.9722320000001,9052314.624,,59476.153651199995,312998769.3828
1995-09-11,,4290307.817472,2204287.5423744,929.536368,9003383.193599999,,64883.0767104,308277489.0
1995-09-12,,5052586.1059584,2177546.5156608,929.1736559999999,8954451.7632,,65617.0481664,304376509.8216
1995-09-13,,5699630.8758528,1991337.9572736,928.8719040000001,8929986.048,,67574.3053824,301149491.78040004
1995-09-14,,3875051.2333823997,2078068.9176576,928.396416,8929986.048,,61286.616576,296095739.19839996
1995-09-15,,2850157.9579392,1996328.9631744002,927.8203440000001,8905520.332799999,,66595.6767744,290029324.20600003
1995-09-16,,2910710.6030592,1880606.1302784,927.253416,8832123.1872,,65984.0338944,284118993.77279997
1995-09-17,,3076172.2349567995,2178769.8014208,926.704776,8734260.3264,,65225.5967232,278453447.44560003
1995-09-18,,2962186.46784,2034324.21888,926.153088,8611931.7504,,66277.6224768,272811213.8904
1995-09-19,,3015692.9869823996,1994298.3088127999,925.6227360000001,8391740.3136,,,267437373.2484
1995-09-20,,3033014.7133440003,2125630.2680064,925.09848,8293877.4528,,,262174496.4672
1995-09-21,,3183356.5332480003,1810316.1305088,924.592512,8220480.3072,,,257144229.3444
1995-09-22,,3079548.5036544,2333295.258624,924.0865440000001,8073686.016,,,252157442.3916
1995-09-23,,3161973.4981632,1916839.8544896,923.598864,7926891.7248,,,247395284.48160002
1995-09-24,,3226929.9720192,1916154.814464,923.11728,7877960.2944,,,242736072.8124
1995-09-25,,5871942.9080064,752932.38528,922.906968,7902426.0095999995,,,240712314.5112
1995-09-26,,7721257.388544,1233390.1003776,922.88868,7902426.0095999995,,,240537826.4304
1995-09-27,,7341035.7086208,1568007.687168,922.839912,7804563.1488,,,240070633.5456
1995-09-28,,2841913.0119168,1821790.5509376,922.3339440000001,7657768.8576,,,235243915.2924
1995-09-29,,298873.1768832,2577634.3563264,921.587184,7339714.56,,43891.4930688,228208774.44720003
1995-09-30,,,2862023.8298112,920.867856,7070591.6928,,47120.96747520001,221519267.0328
1995-10-01,,,2070606.8745216,920.1363360000001,7021660.2624,,43010.727321599996,214806249.4896
1995-10-02,,306555.411456,2219358.4229376,919.39872,6972728.8319999995,,54069.230592,208128756.17040002
1995-10-03,,400723.9492608,2577463.09632,918.664152,6972728.8319999995,,51549.2619264,201568061.0724
1995-10-04,,406057.47517439997,2814535.876608,917.953968,6654674.5344,,42325.687296000004,195314662.8468
1995-10-05,,400332.4978176,3219981.7089023995,917.255976,6458948.8127999995,,39145.14432,189251393.2284
1995-10-06,,258162.2267904,2749799.5941888,916.539696,6385551.6672,,42105.495859200004,183114053.136
1995-10-07,,404491.6694016,2674958.9713919996,915.829512,6410017.3824,,39830.1843456,177120080.424
1995-10-08,,402681.2064768,2779500.9724415997,915.1071360000001,6410017.3824,,48197.458944,171111527.9784
1995-10-09,,399378.33492480003,2532519.5774976,914.378664,6361085.952,,45922.1474304,165141484.77839997
1995-10-10,,290408.039424,1989796.6172159999,913.6319040000001,6312154.5216,,43402.178764799995,159116305.02240002
1995-10-11,,382448.0600064,1999656.3004416001,912.888192,6287688.8064,,43720.2330624,153205900.5804
1995-10-12,,253440.3437568,1967899.802112,912.565104,2789091.5328,,25591.1380992,150666350.2824
1995-10-13,,353480.65320959996,2117996.964864,912.4462320000001,1282003.47648,,24441.2494848,149738649.9744
1995-10-14,,208325.564928,2211847.4483712,912.309072,1279556.90496,,22826.5122816,148667458.93800002
1995-10-15,,258969.595392,2190733.5361535996,912.1780080000001,1277110.33344,,24392.318054400002,147649147.18919998
1995-10-16,,195358.735872,2261048.0016384,912.080472,951716.32128,,17884.437811199998,146892703.2444
1995-10-17,,226943.97419520002,1944070.1955072,912.074376,274016.01024,,9884.1489408,146845979.02199998
1995-10-18,,221757.2425728,2146646.3173632,912.0682800000001,269122.8672,,9590.5603584,146798662.7292
1995-10-19,,199297.7160192,2304425.714688,911.99208,790242.60096,,22557.3894144,146207825.8092
1995-10-20,,105814.21824,2031143.6759040002,911.903688,787796.02944,,19964.0236032,145525168.638
1995-10-21,,250528.923648,2340953.0274816,911.833584,790242.60096,,21554.2950912,144985052.4156
1995-10-22,,202355.93041919998,1723291.5815424,911.757384,790242.60096,,20502.269337600002,144397915.9356
1995-10-23,,175247.91797759998,1807282.381824,911.6842320000001,738864.59904,,21529.829376,143834289.5844
1995-10-24,,236069.68596479998,2180090.9500416,911.623272,704612.59776,,,143365752.2064
1995-10-25,,161057.8031616,2042715.9591935999,911.5501200000001,721738.5984,,18716.272128,142805678.2776
1995-10-26,,253464.809472,2511846.0481536,911.48916,719292.02688,,20795.85792,142339028.124
1995-10-27,,298457.2597248,2735291.4250752,911.446488,623875.7376,,24588.043776000002,142012562.9724
1995-10-28,,223225.1854848,2412392.9158656,911.400768,572497.73568,,23756.209459200003,141662155.974
1995-10-29,,154060.6086144,2360892.5853696,911.345904,572497.73568,,22019.14368,141242563.0824
1995-10-30,,199150.92172800002,2261072.4673535996,911.2971360000001,570051.16416,,24269.9894784,140871939.3468
1995-10-31,,219384.0681984,2086093.6722431998,911.2514160000001,567604.59264,,24661.4409216,140523937.6344
1995-11-01,,313772.79744,1947788.9842176,911.217888,567604.59264,,24269.9894784,140269310.358
1995-11-02,,105789.7525248,1618578.3204864,911.1569280000001,570051.16416,,24636.9752064,139805879.58720002
1995-11-03,,129912.94771200001,1681039.291392,911.0990160000001,570051.16416,,22606.3208448,139365083.1744
1995-11-04,,220533.9568128,1765079.0231040001,911.053296,567604.59264,,21847.883673599998,139017661.1976
1995-11-05,,129227.9076864,1818194.0908032,910.9953840000001,567604.59264,,21505.363660799998,138580158.1764
1995-11-06,,254516.8352256,2230955.1719424,910.952712,577390.87872,,23511.5523072,138257603.1564
1995-11-07,,242088.251904,2195259.6934656,910.9069920000001,587177.1648,,21383.0350848,137912574.1308
1995-11-08,,243507.2633856,2201082.5336832,910.861272,589623.73632,,23095.6351488,137566990.0392
1995-11-09,,285025.58208,3992902.5835007997,910.8216480000001,584730.59328,,22924.375142399997,137268043.82639998
1995-11-10,,424798.2130176,2887076.722176,910.8003120000001,587177.1648,,23976.400896000003,137106766.3164
1995-11-11,,332635.86385920004,3460430.757888,910.766784,584730.59328,,21847.883673599998,136853902.9164
1995-11-12,,655730.0987904,6949168.348262399,910.7759280000001,587177.1648,,22557.3894144,136923014.8008
1995-11-13,,583066.9246464,5298735.6665856,910.7759280000001,582284.02176,,20037.4207488,136923014.8008
1995-11-14,,512679.06201600004,5220176.2550784005,910.766784,582284.02176,,18496.080691199997,136853902.9164
1995-11-15,,374643.4968576,4205167.128576,910.7393519999999,582284.02176,,20771.3922048,136646702.946
1995-11-16,,397812.529152,3710641.6272384003,910.714968,579837.45024,,19327.915008,136463568.1704
1995-11-17,,330409.48377600004,3228495.7777919997,910.6814400000001,582284.02176,,20110.817894400003,136212320.62919998
1995-11-18,,282897.06485759997,3070153.6690176004,910.6418160000001,579837.45024,,16954.7406336,135914743.5792
1995-11-19,,283337.4477312,3070765.3118976,910.6021920000001,579837.45024,,20110.817894400003,135617709.2604
1995-11-20,,307901.025792,3095573.5471103997,910.5656160000001,582284.02176,,20061.886464,135343025.59919998
1995-11-21,,166146.6719232,3172860.7414272,910.510752,577390.87872,,19425.7778688,134931549.006
1995-11-22,,326005.65504,2955311.6018688,910.4772240000001,577390.87872,,20379.9407616,134679734.064
1995-11-23,,256449.6267264,2635764.8956416,910.4345519999999,577390.87872,,20428.872192,134359966.7088
1995-11-24,,239103.4346496,2650468.7904768,910.3888320000001,579837.45024,,19499.1750144,134019390.546
1995-11-25,,348489.64730879996,3286455.0571008,910.358352,574944.3072,,18055.6978176,133791949.1688
1995-11-26,,322189.0034688,2936546.3983104,910.324824,572497.73568,,15437.866291199998,133541774.75520001
1995-11-27,,438327.7535232,3043730.6966016,910.303488,596963.45088,,21896.815103999998,133383136.89240001
1995-11-28,,584730.59328,3937487.7385728,910.303488,584730.59328,,92504.8691712,133383136.89240001
1995-11-29,,402803.53505279997,3385492.2722304,910.2791040000001,584730.59328,,10177.7375232,133201198.59240001
1995-11-30,,791294.6267136,6386774.952959999,910.306536,587177.1648,,10422.3946752,133405869.9288
1995-12-01,,1277526.2505984,10944003.723264,910.397976,596963.45088,,12624.3090432,134087614.3248
1995-12-02,,1488518.5784832,11566509.380812801,910.5168480000001,599410.0224,,14018.854809600001,134977311.114
1995-12-03,,990885.9313151999,7845151.7703168,910.568664,601856.59392,,14018.854809600001,135365906.6532
1995-12-04,,687070.6799616,6737588.843212799,910.5138000000001,1098510.61248,,22337.1979776,134954430.06
1995-12-05,,690373.5515136,5833115.817984,910.4406480000001,1240411.76064,,15315.5377152,134405593.134
1995-12-06,,575702.7443712,4844725.3896192,910.2425280000001,2052673.50528,,17370.657791999998,132928833.8736
1995-12-07,,570980.8613375999,4628277.2072448,909.9743040000001,2568900.096,,16612.2206208,130937454.42240001
1995-12-08,,497901.7700352,3735694.5196032003,909.693888,2568900.096,,16416.4948992,128869142.82360001
1995-12-09,,528899.8311936,4361698.7744256,909.4165200000001,2568900.096,,18104.629248,126835566.0216
1995-12-10,,577806.7958784,4491636.1878528,909.1452480000002,2544434.3808,,18398.217830399997,124858938.9912
1995-12-11,,565989.8554368,4690151.0009856,908.8252080000001,2886954.3936,,15193.2091392,122542919.93879999
1995-12-12,,4620032.2612224,11243757.6658944,909.056856,2935885.824,,15584.6605824,124217837.76120001
1995-12-13,,11922363.2083968,14775236.8607232,910.2973920000001,2813557.248,,15168.743424,133337646.15
1995-12-14,,11897946.4246272,10153614.3280128,911.501352,2813557.248,,22508.457983999997,142432476.5688
1995-12-15,,9181004.285952,8888908.1121792,912.32736,2813557.248,,26692.0952832,148810357.596
1995-12-16,,8408523.7942272,7489053.2855808,913.0405920000001,2813557.248,,29040.803942399998,154411010.5404
1995-12-17,,8239392.3050496,6164234.8075008,913.7233440000001,2813557.248,,26569.766707199997,159848745.4464
1995-12-18,,6665366.0519424,5190792.9311232,914.07996,3792185.856,,25909.1923968,162719818.16399997
1995-12-19,,5194658.5141247995,4821825.480192,914.073864,5235663.0528,,31144.8554496,162670626.98160002
1995-12-20,,4962307.6168704,4576874.7396096,913.839168,6850400.256,,109410.6783744,160778629.014
1995-12-21,,4979702.7403776,4565767.3049088,913.5435120000001,7339714.56,,46264.6674432,158408299.83720002
1995-12-22,,4848566.5069055995,3759401.797632,913.22652,7364180.2752,,40392.895795200006,155883144.2508
1995-12-23,,4747400.7745536,3580630.8166656,912.8942880000001,7364180.2752,,41567.2501248,153254154.31800002
1995-12-24,,4732550.0854271995,3342554.9420544,912.562056,7339714.56,,45139.244544,150642531.7836
1995-12-25,,4744929.7373184,3409909.056,912.223728,7388645.9904,,43671.301632,148003994.7156
1995-12-26,,4711093.6531968,3310455.923712,911.879304,7388645.9904,,39536.5957632,145337099.9424
1995-12-27,,4686897.060864,3413187.4618368,911.5318320000001,7364180.2752,,41273.661542400005,142666085.346
1995-12-28,,4901412.4517376,4019986.1302271998,911.2087440000001,7364180.2752,,38729.2271616,140199705.0816
1995-12-29,,4922648.6925312,4222684.5806592,910.9283280000001,7388645.9904,,40588.6215168,137740873.7148
1995-12-30,,4877044.5993984,4770912.326860799,910.6509599999999,7339714.56,,44136.150220799995,135282042.34800002
1995-12-31,,4909265.9463168,4908629.8377216,910.379688,7364180.2752,,37579.3385472,132823210.98120001
1996-01-01,,4911345.5321088005,4098545.5417344,910.111464,7364180.2752,,43597.9044864,130364379.6144
1996-01-02,,4903785.626112,4104857.6962559996,909.5628240000001,7364180.2752,,42081.030144,127905548.24759999
1996-01-03,,4802742.222336,4121445.4511615997,909.212304,7364180.2752,,44331.8759424,125345164.47240001
1996-01-04,,4869068.7762432005,4070361.037824,908.8648320000001,7388645.9904,,89348.7919104,122828310.20639999
1996-01-05,,4740746.1000192,3699142.7410944,908.6118480000001,6556811.6736,,36380.518502399995,121007841.744
1996-01-06,,4727852.6681088,3687961.909248,908.4137280000001,6140894.5152,,30777.8697216,119591991.726
1996-01-07,,4605695.3521152,3587897.1340799998,908.1973200000001,6140894.5152,,39218.5414656,118050117.05639999
1996-01-08,,4384500.8209919995,3716488.9331711996,908.0571120000001,5382457.344,,38460.1042944,117054982.39680001
1996-01-09,,4085309.5898112,3698702.3582208,907.9382400000001,4917608.7552,,34570.055577600004,116214896.1732
1996-01-10,,2818743.9796224,2804529.3990912,907.813272,3694322.9952,,25150.755225599998,115334586.1668
1996-01-11,,1681014.8256768,2904520.7771136,907.615152,3082680.1152,,15437.866291199998,113943578.436
1996-01-12,,953526.7842048,3739804.7597568,907.310352,3082680.1152,,17101.534924800002,111815973.4536
1996-01-13,,546319.4204160001,3646370.1934080003,906.9445920000001,3082680.1152,,17321.7263616,109284046.06199999
1996-01-14,,477399.50069759996,2922527.5435007997,906.5666400000001,3058214.4,,18324.8206848,106691197.0932
1996-01-15,,659987.1332352,3396428.4469248,906.213072,3058214.4,,17957.834956799998,104285479.3752
1996-01-16,,689517.2514816,3619849.3581311996,905.859504,3082680.1152,,19083.257856,101901372.22680001
1996-01-17,,642640.9411584,3525387.231744,905.5699440000001,2568900.096,,17370.657791999998,99964475.5872
1996-01-18,,1365651.7567488002,3484309.2959232,905.508984,1771317.78048,,19964.0236032,99559302.0768
1996-01-19,,1642603.6528128,3551663.4098688,905.533368,1480175.7696,,25101.823795199998,99720887.9568
1996-01-20,,1848629.4405120001,3879503.9935488002,905.5882320000001,1482622.34112,,20575.6664832,100086923.14680001
1996-01-21,,1743280.0708607999,3676169.4345215997,905.627856,1477729.19808,,19132.1892864,100351751.3028
1996-01-22,,1502561.899008,3132785.8999296,905.6309040000001,1482622.34112,,21162.843648000002,100372165.39680001
1996-01-23,,1586528.2335744,3190133.5363584002,905.6461440000002,1485068.91264,,19572.57216,100474211.1972
1996-01-24,,1439685.010944,3703986.9527040003,905.6400480000001,1480175.7696,,21652.157951999998,100433395.34400001
1996-01-25,,1417421.2101120001,2959299.5134464,905.6309040000001,1477729.19808,,21113.912217600002,100372165.39680001
1996-01-26,,1480542.7553279998,3181839.6589055997,905.6309040000001,1480175.7696,,19254.5178624,100372165.39680001
1996-01-27,,1498696.3160064002,3265879.3906176,905.633952,1477729.19808,,21260.706508799998,100392567.156
1996-01-28,,1477704.7323648,3238673.5153151997,905.633952,1477729.19808,,21211.775078399998,100392567.156
1996-01-29,,1540263.5661312,3404942.5158144,905.643096,1480175.7696,,20355.4750464,100453797.1032
1996-01-30,,1477386.6780672001,3110473.1676672,905.643096,1477729.19808,,22850.9779968,100453797.1032
1996-01-31,,1867468.0412159998,2379951.3775104,905.603472,2133410.36544,,24416.783769600002,100188475.55520001
1996-02-01,,2951788.53888,2190513.3447168,905.5790880000001,3107145.8304,,27695.1896064,100025693.19960001
1996-02-02,,3292571.4859007997,2300193.1459584,905.5577519999999,3425200.128,,26055.986688,99882979.5636
1996-02-03,,3297073.1774976,2451856.1144832,905.536416,3449665.8432,,23389.2237312,99741154.0332
1996-02-04,,3442962.2372352,2840860.9861632003,905.536416,3449665.8432,,24465.7152,99741154.0332
1996-02-05,,4211454.8173824,3476969.5813632,905.527272,4281500.16,,25737.932390399998,99680368.1388
1996-02-06,,5762434.3667712,4131672.1201152,905.5699440000001,5480320.2047999995,,26643.1638528,99964475.5872
1996-02-07,,8065587.8642688,8794690.642943999,905.7467280000001,6874865.9712,,37481.4756864,101147222.55479999
1996-02-08,,9356032.0124928,10961741.366783999,906.0454320000001,7339714.56,,38998.3500288,103154082.18
1996-02-09,,9343994.8806144,10298867.2791552,906.3380400000001,7364180.2752,,45677.4902784,105134409.6504
1996-02-10,,9269472.3121152,9531597.984768,906.6215040000001,7339714.56,,47634.7474944,107066261.3568
1996-02-11,,9024252.4486656,8660324.935065601,906.865344,7364180.2752,,42056.564428800004,108738181.8228
1996-02-12,,8806678.843392,8955919.706112,907.075656,7364180.2752,,39781.252915200006,110186632.7172
1996-02-13,,8828820.315648,8050810.572288,907.0817519999999,8783191.7568,,43206.4530432,110228657.38080001
1996-02-14,,10329351.5602944,7978465.4524416,907.1000400000001,10202203.2384,,50081.3190144,110355607.14240001
1996-02-15,,12836328.931123199,8801761.2346368,907.3865519999999,10838311.8336,,59892.0708096,112345136.3736
1996-02-16,,13587964.6334976,9132782.3612928,907.6334400000001,11865871.872,,68870.988288,114071588.9904
1996-02-17,,13622436.826214401,9095790.1999104,907.825464,12281789.0304,,75868.1828352,115420522.7184
1996-02-18,,14262044.018687999,11294817.6135168,908.1089280000001,12257323.3152,,71586.6826752,117423139.17240001
1996-02-19,,15395614.001049599,14480840.9097216,908.4899280000001,12673240.4736,,79073.1915264,120136573.146
1996-02-20,,15575779.5277824,14737461.7964544,908.809968,13284883.3536,,69017.78257920001,122433152.55360001
1996-02-21,,15208475.7454848,13346757.1473408,908.937984,14287977.6768,,173192.7979008,123356017.62
1996-02-22,,14872341.284352,12163277.1059712,908.8434960000001,15560194.8672,,89006.2718976,122674630.9332
1996-02-23,,14463396.854783999,10564026.700492801,908.6362320000001,15951646.3104,,94657.8521088,121183464.6264
1996-02-24,,14253065.1012096,9201408.6924288,908.4015360000001,15927180.5952,,88149.9718656,119504772.35520001
1996-02-25,,13951353.9013632,8895685.1152896,908.12112,15951646.3104,,99746.72087040001,117509236.0764
1996-02-26,,13659795.9733248,7606733.3756928,907.8010800000001,15927180.5952,,106915.175424,115249180.0116
