Date,Month,DayOfMonth,WaterTemp,LandTemp,NDVI,ClimateClass,Width,ReachID,ReachName,InsituTemp,DayOfYear,GranD_ID,rel_dist,dels,sarea,DayOfMonth_scaled,Month_scaled,LandTemp_scaled,WaterTemp_scaled,Width_scaled,NDVI_scaled,ClimateClass_scaled,dels_scaled,sarea_scaled,rel_dist_scaled
2019-06-01,6,1,29.7,34.21,0.64,7,30.0,1327,Okanogan_River_29,21.26,152,291.0,2.0,-18072.1702675314,23.336666666666662,0.0,0.4545454545454545,1.0839534631087393,1.234057334116821,0.0,0.9381379301406484,0.2068965517241379,0.26037031808654637,0.09425009015691932,0.4
2019-06-01,6,1,22.8,26.14,0.73,9,72.0,609,Willamette_River_15,16.46,152,,0.0,0.0,0.0,0.0,0.4545454545454545,0.48128679077247655,0.6229923848278454,0.011904761904761906,1.4503213880909662,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2020-06-01,6,1,17.52,24.08,0.34,7,432.0,214,Columbia_River_59,11.63,153,310.0,2.0,2317982.111284125,271.546,0.0,0.4545454545454545,0.3274462275738764,0.15539485841541162,0.11394557823129252,-0.769140263027078,0.2068965517241379,0.26840708203858094,0.7265398619255378,0.4
2020-06-01,6,1,17.38,21.02,0.66,7,30.0,1327,Okanogan_River_29,17.46,153,291.0,2.0,-30712.01863709468,23.30925,0.0,0.4545454545454545,0.09892577932741255,0.14299643915447582,0.0,1.0519564763518303,0.2068965517241379,0.26032683301920956,0.09418024879488623,0.4
2020-06-01,6,1,17.79,18.19,0.61,9,72.0,609,Willamette_River_15,15.61,153,,0.0,0.0,0.0,0.0,0.4545454545454545,-0.11241829535804257,0.17930609556150195,0.011904761904761906,0.7674101108238756,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2021-06-01,6,1,19.07,33.3,0.31,7,432.0,214,Columbia_River_59,12.11,152,310.0,2.0,894684.7194876,275.5663333333334,0.0,0.4545454545454545,1.0159947677151828,0.292663071661486,0.11394557823129252,-0.9398680823438509,0.2068965517241379,0.26351048983961145,0.7367812803751548,0.4
2021-06-01,6,1,23.98,28.07,0.62,7,30.0,1327,Okanogan_River_29,19.62,152,291.0,2.0,94951.91923918689,23.12075,0.0,0.4545454545454545,0.6254189689148542,0.727493347170018,0.0,0.8243193839294665,0.2068965517241379,0.26075915662314736,0.09370006289543692,0.4
2021-06-01,6,1,13.11,18.57,0.51,26,1397.0,1260,Kootenay_River_46,7.86,152,297.0,1.0,71943887.36861318,162.79866666666666,0.0,0.4545454545454545,-0.08403993903985431,-0.23515534830406423,0.3874716553287982,0.19831737976796682,0.8620689655172414,0.5079421690093355,0.4495163284009623,0.2
2022-06-01,6,1,18.11,30.97,0.32,7,432.0,214,Columbia_River_59,10.5,152,310.0,2.0,295935.199685275,37.31575,0.0,0.4545454545454545,0.8419906355536597,0.20764533958649795,0.11394557823129252,-0.88295880923826,0.2068965517241379,0.2614506025351738,0.12986048115900828,0.4
2022-06-01,6,1,23.1,27.51,0.61,7,30.0,1327,Okanogan_River_29,17.74,152,291.0,2.0,-151966.47796152826,23.4442,0.0,0.4545454545454545,0.5835982332880504,0.6495604261012792,0.0,0.7674101108238756,0.2068965517241379,0.259909679413055,0.09452402114040712,0.4
2022-06-01,6,1,14.03,20.85,0.4,26,1397.0,1260,Kootenay_River_46,9.31,152,297.0,1.0,759109.454697125,75.37375,0.0,0.4545454545454545,0.0862301988692758,-0.1536800217322008,0.3874716553287982,-0.42768462439353283,0.8620689655172414,0.2630440681432235,0.22680963214703218,0.2
2023-06-01,6,1,20.36,32.48,0.3,7,432.0,214,Columbia_River_59,12.3,152,310.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.9547572619759342,0.4069056491372509,0.11394557823129252,-0.9967773554494418,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2023-06-01,6,1,28.62,32.7,0.62,7,30.0,1327,Okanogan_River_29,20.57,152,291.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.9711868366864649,1.1384123855324597,0.0,0.8243193839294665,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2023-06-01,6,1,22.19,25.44,0.7,9,72.0,609,Willamette_River_15,17.04,152,,0.0,0.0,0.0,0.0,0.4545454545454545,0.42901087123897175,0.5689707009051969,0.011904761904761906,1.2795935687741933,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2013-07-01,7,1,25.18,41.47,0.27,7,432.0,214,Columbia_River_59,15.33,182,310.0,2.0,0.0,0.0,0.0,0.5454545454545454,1.6261294285562322,0.8337655122637528,0.11394557823129252,-1.1675051747662144,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2013-07-01,7,1,21.43,22.26,0.62,7,30.0,1327,Okanogan_River_29,22.83,182,291.0,2.0,0.0,0.0,0.0,0.5454545454545454,0.1915288367867641,0.5016649963458313,0.0,0.8243193839294665,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2013-07-01,7,1,27.11,30.21,0.7,9,72.0,609,Willamette_River_15,21.0,182,,0.0,0.0,0.0,0.0,0.5454545454545454,0.7852339229172832,1.0046865777895098,0.011904761904761906,1.2795935687741933,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2014-07-01,7,1,26.17,43.13,0.25,7,432.0,214,Columbia_River_59,14.98,182,310.0,2.0,0.0,0.0,0.0,0.5454545454545454,1.7500980377356867,0.9214400484660844,0.11394557823129252,-1.2813237209773962,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2014-07-01,7,1,31.37,35.66,0.66,7,30.0,1327,Okanogan_River_29,24.95,182,291.0,2.0,0.0,0.0,0.0,0.5454545454545454,1.1922392964281419,1.381952763872269,0.0,1.0519564763518303,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2014-07-01,7,1,27.75,31.56,0.69,9,72.0,609,Willamette_River_15,20.56,182,,0.0,0.0,0.0,0.0,0.5454545454545454,0.8860517677318995,1.061365065839502,0.011904761904761906,1.2226842956686024,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2015-07-01,7,1,28.08,45.44,0.25,7,432.0,214,Columbia_River_59,16.12,182,310.0,2.0,0.0,0.0,0.0,0.5454545454545454,1.9226085721962525,1.0905899112402788,0.11394557823129252,-1.2813237209773962,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2015-07-01,7,1,35.39,39.64,0.62,7,30.0,1327,Okanogan_River_29,25.94,182,291.0,2.0,0.0,0.0,0.0,0.5454545454545454,1.4894652389186411,1.7379645169362807,0.0,0.8243193839294665,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2015-07-01,7,1,28.2,31.08,0.52,9,72.0,609,Willamette_River_15,22.3,182,,0.0,0.0,0.0,0.0,0.5454545454545454,0.8502054229089248,1.1012171277496523,0.011904761904761906,0.2552266528735578,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2016-07-01,7,1,21.48,30.31,0.26,7,432.0,214,Columbia_River_59,15.39,183,310.0,2.0,0.0,0.0,0.0,0.5454545454545454,0.7927019114220695,0.5060930032247369,0.11394557823129252,-1.2244144478718053,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2016-07-01,7,1,26.39,30.04,0.66,7,30.0,1327,Okanogan_River_29,22.19,183,291.0,2.0,0.0,0.0,0.0,0.5454545454545454,0.7725383424591462,0.940923278733269,0.0,1.0519564763518303,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-07-01,7,1,25.08,40.61,0.3,7,432.0,214,Columbia_River_59,14.9,182,310.0,2.0,0.0,0.0,0.0,0.5454545454545454,1.5619047274150692,0.8249094985059415,0.11394557823129252,-0.9967773554494418,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-07-01,7,1,31.16,35.51,0.64,7,30.0,1327,Okanogan_River_29,22.86,182,291.0,2.0,0.0,0.0,0.0,0.5454545454545454,1.1810373136709624,1.3633551349808652,0.0,0.9381379301406484,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-07-01,7,1,26.08,30.12,0.67,9,72.0,609,Willamette_River_15,19.45,182,,0.0,0.0,0.0,0.0,0.5454545454545454,0.7785127332629754,0.913469636084054,0.011904761904761906,1.1088657494574212,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2018-07-01,7,1,24.79,32.9,0.29,7,432.0,214,Columbia_River_59,15.15,182,310.0,2.0,0.0,0.0,0.0,0.5454545454545454,0.9861228136960374,0.799227058608289,0.11394557823129252,-1.0536866285550328,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2018-07-01,7,1,23.88,26.05,0.73,7,30.0,1327,Okanogan_River_29,21.82,182,291.0,2.0,0.0,0.0,0.0,0.5454545454545454,0.47456560111816876,0.7186373334122067,0.0,1.4503213880909662,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2018-07-01,7,1,26.78,30.94,0.67,9,72.0,609,Willamette_River_15,19.93,182,,0.0,0.0,0.0,0.0,0.5454545454545454,0.839750239002224,0.9754617323887329,0.011904761904761906,1.1088657494574212,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2019-07-01,7,1,26.02,27.51,0.61,7,30.0,1327,Okanogan_River_29,22.29,182,291.0,2.0,-105033.2790711983,23.1715,0.0,0.5454545454545454,0.5835982332880504,0.9081560278293673,0.0,0.7674101108238756,0.2068965517241379,0.2600711444286474,0.09382934371451943,0.4
2019-07-01,7,1,25.28,28.82,0.67,9,72.0,609,Willamette_River_15,19.3,182,,0.0,0.0,0.0,0.0,0.5454545454545454,0.6814288827007522,0.8426215260215643,0.011904761904761906,1.1088657494574212,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2020-07-01,7,1,21.17,33.39,0.29,7,432.0,214,Columbia_River_59,14.46,183,310.0,2.0,1004429.5995934,287.6376666666667,0.0,0.5454545454545454,1.0227159573694908,0.4786393605755222,0.11394557823129252,-1.0536866285550328,0.2068965517241379,0.26388804686100426,0.7675318589121273,0.4
2020-07-01,7,1,26.74,30.3,0.68,7,30.0,1327,Okanogan_River_29,20.26,183,291.0,2.0,77241.40236869357,22.356666666666666,0.0,0.5454545454545454,0.791955112571591,0.9719193268856082,0.0,1.1657750225630121,0.2068965517241379,0.2606982268559409,0.09175363296084324,0.4
2021-07-01,7,1,27.97,46.59,0.23,7,432.0,214,Columbia_River_59,15.34,182,310.0,2.0,1141080.0235589135,289.51425,0.0,0.5454545454545454,2.0084904400012964,1.0808482961066865,0.11394557823129252,-1.3951422671885778,0.2068965517241379,0.2643581674442584,0.7723122772453276,0.4
2021-07-01,7,1,35.59,40.16,0.61,7,30.0,1327,Okanogan_River_29,26.99,182,291.0,2.0,51503.34409791316,23.37,0.0,0.5454545454545454,1.52829877914353,1.7556765444519036,0.0,0.7674101108238756,0.2068965517241379,0.2606096798129464,0.09433500366698994,0.4
2021-07-01,7,1,26.6,30.06,0.68,9,72.0,609,Willamette_River_15,21.61,182,,0.0,0.0,0.0,0.0,0.5454545454545454,0.7740319401601035,0.9595209076246727,0.011904761904761906,1.1657750225630121,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2021-07-01,7,1,25.7,38.21,0.49,26,1397.0,1260,Kootenay_River_46,12.93,182,297.0,1.0,-41218960.77267792,178.76833333333337,0.0,0.5454545454545454,1.3826730033001955,0.8798167838043713,0.3874716553287982,0.08449883355678496,0.8620689655172414,0.11862625891523823,0.4901975419406933,0.2
2022-07-01,7,1,20.64,29.99,0.27,7,432.0,214,Columbia_River_59,14.4,182,310.0,2.0,73559.86410496263,45.7102,0.0,0.5454545454545454,0.7688043482067529,0.4317024876591225,0.11394557823129252,-1.1675051747662144,0.2068965517241379,0.2606855612024757,0.1512445475973765,0.4
2022-07-01,7,1,26.09,28.97,0.66,7,30.0,1327,Okanogan_River_29,21.78,182,291.0,2.0,-63897.15690663792,23.5438,0.0,0.5454545454545454,0.6926308654579316,0.9143552374598353,0.0,1.0519564763518303,0.2068965517241379,0.26021266567083323,0.09477774270849812,0.4
2022-07-01,7,1,24.85,28.29,0.72,9,72.0,609,Willamette_River_15,18.15,182,,0.0,0.0,0.0,0.0,0.5454545454545454,0.6418485436253841,0.804540666862976,0.011904761904761906,1.393412114985375,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2022-07-01,7,1,23.82,31.39,0.53,26,1397.0,1260,Kootenay_River_46,12.25,182,297.0,1.0,1736058.17205505,102.271,0.0,0.5454545454545454,0.8733561872737627,0.7133237251575201,0.3874716553287982,0.3121359259791487,0.8620689655172414,0.26640508004121477,0.29532782940943764,0.2
2023-07-01,7,1,26.79,42.57,0.26,7,432.0,214,Columbia_River_59,14.94,182,310.0,2.0,0.0,0.0,0.0,0.5454545454545454,1.7082773021088828,0.9763473337645139,0.11394557823129252,-1.2244144478718053,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2023-07-01,7,1,33.82,37.91,0.62,7,30.0,1327,Okanogan_River_29,24.55,182,291.0,2.0,0.0,0.0,0.0,0.5454545454545454,1.360269037785836,1.5989251009386443,0.0,0.8243193839294665,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2023-07-01,7,1,23.55,25.72,0.61,9,72.0,609,Willamette_River_15,20.88,182,,0.0,0.0,0.0,0.0,0.5454545454545454,0.4499212390523735,0.6894124880114297,0.011904761904761906,0.7674101108238756,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2013-08-01,8,1,24.23,34.29,0.24,7,432.0,214,Columbia_River_59,18.3,213,310.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.0899278539125683,0.7496333815645462,0.11394557823129252,-1.3382329940829871,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2013-08-01,8,1,30.2,33.74,0.63,7,30.0,1327,Okanogan_River_29,25.07,213,291.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.0488539171362434,1.2783374029058772,0.0,0.8812286570350574,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2013-08-01,8,1,27.27,31.46,0.65,9,72.0,609,Willamette_River_15,19.2,213,,0.0,0.0,0.0,0.0,0.6363636363636364,0.8785837792271133,1.0188561998020078,0.011904761904761906,0.9950472032462393,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2014-08-01,8,1,29.79,33.48,0.61,7,30.0,1327,Okanogan_River_29,25.66,213,291.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.0294371470237984,1.2420277464988512,0.0,0.7674101108238756,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2014-08-01,8,1,27.13,31.08,0.68,9,72.0,609,Willamette_River_15,20.31,213,,0.0,0.0,0.0,0.0,0.6363636363636364,0.8502054229089248,1.0064577805410722,0.011904761904761906,1.1657750225630121,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2015-08-01,8,1,29.28,44.23,0.21,7,432.0,214,Columbia_River_59,18.95,213,310.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.832245911288337,1.196862076334014,0.11394557823129252,-1.5089608133997598,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2015-08-01,8,1,32.24,36.98,0.55,7,30.0,1327,Okanogan_River_29,24.61,213,291.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.2908167446913226,1.4590000835652268,0.0,0.42595447219033056,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2015-08-01,8,1,28.74,32.35,0.61,9,72.0,609,Willamette_River_15,21.9,213,,0.0,0.0,0.0,0.0,0.6363636363636364,0.9450488769197123,1.149039602041833,0.011904761904761906,0.7674101108238756,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2016-08-01,8,1,27.01,40.6,0.26,7,432.0,214,Columbia_River_59,17.6,214,310.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.5611579285645907,0.9958305640316988,0.11394557823129252,-1.2244144478718053,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2016-08-01,8,1,29.56,33.83,0.63,7,30.0,1327,Okanogan_River_29,23.44,214,291.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.0555751067905508,1.2216589148558852,0.0,0.8812286570350574,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2016-08-01,8,1,28.54,32.52,0.65,9,72.0,609,Willamette_River_15,20.49,214,,0.0,0.0,0.0,0.0,0.6363636363636364,0.9577444573778493,1.1313275745262106,0.011904761904761906,0.9950472032462393,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2017-08-01,8,1,25.87,39.1,0.25,7,432.0,214,Columbia_River_59,17.91,213,310.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.4491381009927946,0.8948720071926506,0.11394557823129252,-1.2813237209773962,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-08-01,8,1,31.39,33.57,0.62,7,30.0,1327,Okanogan_River_29,24.11,213,291.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.0361583366781064,1.3837239666238312,0.0,0.8243193839294665,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2018-08-01,8,1,25.71,39.46,0.22,7,432.0,214,Columbia_River_59,17.72,213,310.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.4760228596100256,0.8807023851801525,0.11394557823129252,-1.452051540294169,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2018-08-01,8,1,29.28,32.1,0.62,7,30.0,1327,Okanogan_River_29,25.11,213,291.0,2.0,0.0,0.0,0.0,0.6363636363636364,0.9263789056577463,1.196862076334014,0.0,0.8243193839294665,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2019-08-01,8,1,27.59,42.4,0.24,7,432.0,214,Columbia_River_59,17.48,213,310.0,2.0,675585.0209208501,281.401,0.0,0.6363636363636364,1.6955817216507458,1.047195443827004,0.11394557823129252,-1.3382329940829871,0.2068965517241379,0.2627567177319816,0.7516445411779151,0.4
2019-08-01,8,1,31.21,35.45,0.57,7,30.0,1327,Okanogan_River_29,24.24,213,291.0,2.0,-8527.44474086281,23.20375,0.0,0.6363636363636364,1.176556520568091,1.367783141859771,0.0,0.5397730184015118,0.2068965517241379,0.2604031549545295,0.09391149753551274,0.4
2019-08-01,8,1,28.7,32.45,0.63,9,72.0,609,Willamette_River_15,20.51,213,,0.0,0.0,0.0,0.0,0.6363636363636364,0.9525168654244989,1.1454971965387086,0.011904761904761906,0.8812286570350574,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2020-08-01,8,1,25.78,40.16,0.24,7,432.0,214,Columbia_River_59,16.66,214,310.0,2.0,-293586.6203825,291.116,0.0,0.6363636363636364,1.52829877914353,0.8869015948106205,0.11394557823129252,-1.3382329940829871,0.2068965517241379,0.25942246142994596,0.7763925836879958,0.4
2020-08-01,8,1,29.25,32.45,0.66,7,30.0,1327,Okanogan_River_29,24.03,214,291.0,2.0,-43.39858408258685,23.32033333333333,0.0,0.6363636363636364,0.9525168654244989,1.1942052722066705,0.0,1.0519564763518303,0.2068965517241379,0.26043234275074584,0.09420848253698472,0.4
2020-08-01,8,1,23.37,26.16,0.67,9,72.0,609,Willamette_River_15,20.14,214,,0.0,0.0,0.0,0.0,0.6363636363636364,0.4827803884734338,0.6734716632473695,0.011904761904761906,1.1088657494574212,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2020-08-01,8,1,22.82,34.88,0.5,26,1397.0,1260,Kootenay_River_46,14.29,214,297.0,1.0,-2307232.240108967,175.40300000000002,0.0,0.6363636363636364,1.1339889860908083,0.6247635875794076,0.3874716553287982,0.14140810666237588,0.8620689655172414,0.2524948850219008,0.48162467396396397,0.2
2021-08-01,8,1,23.61,39.87,0.24,7,432.0,214,Columbia_River_59,18.82,213,310.0,2.0,-5292830.576747167,283.011,0.0,0.6363636363636364,1.5066416124796496,0.6947260962661164,0.11394557823129252,-1.3382329940829871,0.2068965517241379,0.24222348453406167,0.7557458637143258,0.4
2021-08-01,8,1,30.67,35.33,0.57,7,30.0,1327,Okanogan_River_29,24.72,213,291.0,2.0,-493138.1762923007,22.664,0.0,0.6363636363636364,1.1675949343623468,1.3199606675675903,0.0,0.5397730184015118,0.2068965517241379,0.258735941102155,0.09253653552369431,0.4
2021-08-01,8,1,29.61,33.26,0.66,9,72.0,609,Willamette_River_15,22.44,213,,0.0,0.0,0.0,0.0,0.6363636363636364,1.0130075723132683,1.226086921734791,0.011904761904761906,1.0519564763518303,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2022-08-01,8,1,26.22,40.33,0.24,7,432.0,214,Columbia_River_59,17.07,213,310.0,2.0,23455.805085786706,49.14025,0.0,0.6363636363636364,1.540994359601667,0.9258680553449897,0.11394557823129252,-1.3382329940829871,0.2068965517241379,0.2605131874273644,0.15998227515390787,0.4
2022-08-01,8,1,30.0,33.35,0.65,7,30.0,1327,Okanogan_River_29,24.93,213,291.0,2.0,-125562.99198656336,23.616,0.0,0.6363636363636364,1.0197287619675763,1.2606253753902548,0.0,0.9950472032462393,0.2068965517241379,0.2600005157373508,0.09496166537131107,0.4
2022-08-01,8,1,24.98,27.63,0.69,9,72.0,609,Willamette_River_15,20.86,213,,0.0,0.0,0.0,0.0,0.6363636363636364,0.5925598194937939,0.8160534847481304,0.011904761904761906,1.2226842956686024,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2022-08-01,8,1,24.17,35.08,0.52,26,1397.0,1260,Kootenay_River_46,14.29,213,297.0,1.0,-457971.84222196665,109.92566666666666,0.0,0.6363636363636364,1.1489249631003808,0.7443197733098595,0.3874716553287982,0.2552266528735578,0.8620689655172414,0.25885692438932156,0.3148273678620536,0.2
2023-08-01,8,1,27.46,41.27,0.25,7,432.0,214,Columbia_River_59,18.36,213,310.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.6111934515466597,1.0356826259418492,0.11394557823129252,-1.2813237209773962,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2023-08-01,8,1,30.04,33.87,0.58,7,30.0,1327,Okanogan_River_29,24.17,213,291.0,2.0,0.0,0.0,0.0,0.6363636363636364,1.0585623021924653,1.2641677808933793,0.0,0.5966822915071027,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2023-08-01,8,1,27.56,30.55,0.64,9,72.0,609,Willamette_River_15,22.19,213,,0.0,0.0,0.0,0.0,0.6363636363636364,0.810625083833557,1.0445386396996603,0.011904761904761906,0.9381379301406484,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2013-09-01,9,1,24.4,26.65,0.59,7,30.0,1327,Okanogan_River_29,22.9,244,291.0,2.0,0.0,0.0,0.0,0.7272727272727273,0.5193735321468871,0.7646886049528251,0.0,0.6535915646126936,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2014-09-01,9,1,23.45,32.04,0.23,7,432.0,214,Columbia_River_59,18.74,244,310.0,2.0,0.0,0.0,0.0,0.7272727272727273,0.9218981125548743,0.6805564742536183,0.11394557823129252,-1.3951422671885778,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2014-09-01,9,1,22.76,25.72,0.59,7,30.0,1327,Okanogan_River_29,20.06,244,291.0,2.0,0.0,0.0,0.0,0.7272727272727273,0.4499212390523735,0.619449979324721,0.0,0.6535915646126936,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2016-09-01,9,1,22.24,29.8,0.25,7,432.0,214,Columbia_River_59,18.25,245,310.0,2.0,0.0,0.0,0.0,0.7272727272727273,0.754615170047659,0.5733987077841022,0.11394557823129252,-1.2813237209773962,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2016-09-01,9,1,21.52,22.83,0.59,7,30.0,1327,Okanogan_River_29,20.37,245,291.0,2.0,0.0,0.0,0.0,0.7272727272727273,0.23409637126404637,0.5096354087278614,0.0,0.6535915646126936,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2016-09-01,9,1,23.65,26.73,0.63,9,72.0,609,Willamette_River_15,18.64,245,,0.0,0.0,0.0,0.0,0.7272727272727273,0.5253479229507163,0.6982685017692407,0.011904761904761906,0.8812286570350574,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2017-09-01,9,1,25.88,36.82,0.25,7,432.0,214,Columbia_River_59,19.06,244,310.0,2.0,0.0,0.0,0.0,0.7272727272727273,1.2788679630836646,0.8957576085684316,0.11394557823129252,-1.2813237209773962,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2017-09-01,9,1,28.83,32.25,0.58,7,30.0,1327,Okanogan_River_29,22.29,244,291.0,2.0,0.0,0.0,0.0,0.7272727272727273,0.9375808884149258,1.157010014423863,0.0,0.5966822915071027,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2018-09-01,9,1,23.19,31.91,0.23,7,432.0,214,Columbia_River_59,18.9,244,310.0,2.0,0.0,0.0,0.0,0.7272727272727273,0.912189727498652,0.6575308384833093,0.11394557823129252,-1.3951422671885778,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2018-09-01,9,1,20.6,23.23,0.59,7,30.0,1327,Okanogan_River_29,19.69,244,291.0,2.0,0.0,0.0,0.0,0.7272727272727273,0.26396832528319214,0.4281600821559981,0.0,0.6535915646126936,0.2068965517241379,0.260432492055571,0.03480214175648181,0.4
2018-09-01,9,1,23.8,26.88,0.64,9,72.0,609,Willamette_River_15,18.72,244,,0.0,0.0,0.0,0.0,0.7272727272727273,0.5365499057078958,0.7115525224059578,0.011904761904761906,0.9381379301406484,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2019-09-01,9,1,26.8,29.82,0.57,9,72.0,609,Willamette_River_15,18.76,244,,0.0,0.0,0.0,0.0,0.7272727272727273,0.7561087677486162,0.9772329351402951,0.011904761904761906,0.5397730184015118,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2020-09-01,9,1,24.69,35.7,0.24,7,432.0,214,Columbia_River_59,18.37,245,310.0,2.0,-2936109.4554533,269.95425,0.0,0.7272727272727273,1.195226491830057,0.7903710448504779,0.11394557823129252,-1.3382329940829871,0.2068965517241379,0.2503313489369524,0.7224850295358908,0.4
2020-09-01,9,1,26.33,29.8,0.61,7,30.0,1327,Okanogan_River_29,21.51,245,291.0,2.0,-13407.3305632592,22.959,0.0,0.7272727272727273,0.754615170047659,0.935609670478582,0.0,0.7674101108238756,0.2068965517241379,0.2603863666072821,0.09328802008781925,0.4
2020-09-01,9,1,20.14,27.73,0.41,26,1397.0,1260,Kootenay_River_46,15.52,245,297.0,1.0,-38088465.18490557,172.5795,0.0,0.7272727272727273,0.6000278079985804,0.3874224188700663,0.3874716553287982,-0.3707753512879422,0.8620689655172414,0.12939615167436586,0.4744320750934325,0.2
2021-09-01,9,1,22.81,31.45,0.23,7,432.0,214,Columbia_River_59,18.61,244,310.0,2.0,-1004476.3661732118,261.30566666666664,0.0,0.7272727272727273,0.8778369803766345,0.6238779862036263,0.11394557823129252,-1.3951422671885778,0.2068965517241379,0.25697677635834437,0.7004535824967442,0.4
2021-09-01,9,1,25.05,28.02,0.59,7,30.0,1327,Okanogan_River_29,20.69,244,291.0,2.0,-92689.56102463184,22.79325,0.0,0.7272727272727273,0.6216849746624609,0.8222526943785984,0.0,0.6535915646126936,0.2068965517241379,0.26011361071421885,0.09286578765899312,0.4
2021-09-01,9,1,21.92,23.08,0.54,9,72.0,609,Willamette_River_15,19.0,244,,0.0,0.0,0.0,0.0,0.7272727272727273,0.2527663425260124,0.5450594637591065,0.011904761904761906,0.36904519908473965,0.27586206896551724,0.260432492055571,0.03480214175648181,0.0
2022-09-01,9,1,23.9,31.22,0.22,7,432.0,214,Columbia_River_59,18.89,244,310.0,2.0,-10970.905213163043,47.02175,0.0,0.7272727272727273,0.8606606068156257,0.7204085361637689,0.11394557823129252,-1.452051540294169,0.2068965517241379,0.2603947486793855,0.15458559702136992,0.4
